id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
991,sally,donaldson,9,egglestoe crescent,southport retirement village,munster,2155,nss,19270714,04 91264111,5290012
876,camryn,berryman,3,george street,rodeo ground,portarlington,3609,wae,19220314,03 99469899,8158900
773,frances,noble,2,callaway crescent,tongeroo,kingdgon,4350,vic,19330212,08 63903451,7249201
1219,lucille,tollher,60,dunbar stpreet,caroona village,blacks beach,2113,qld,19840301,02 77309707,1921381
2499,papazafiropoulos,jeffreoy,4,nagara street,yaldsra,ringwood,3140,qld,19081118,04 40682319,8981172
4,andrew,pinheiro,3,anne phlace,bulala,upwwr,5540,qld,19610822,03 14894682,5468463
1003,portdr,gigney,6,harricks crescent,pangani,moorabbin,2305,qld,19730827,04 48404997,1494610
2223,rafae,herbrr,3,sid barnes crescent,marlin cove,nambour,2261,nsw,19100270,07 18225310,1863709
263,robert,widdowskn,5725,bootle ylace,cooligah,avondale heights,4717,vic,19340107,08 47074356,2097740
2069,johnny,conder,23,william hudswn crescent,charlestown,bayview,3068,vic,19181204,03 55629092,9439283
2330,debs,vorrwsi,633,cunningham street,drumwood,aitkenvale,4120,nsw,19060923,04 72068701,6820679
443,gaburel,shepherd,21,bavin steet,banana shed,cleveland,4655,vic,19680321,03 10900508,8229302
1002,richard,le lacheur,19,bainton crtscent,sandalford homestead,camden,3225,qld,19663108,07 97272826,5096548
1077,bernice,colemqn,18,cooks strdeet,engelbert wing,beaconsfieald upper,4122,vic,19810207,07 11944547,1825618
837,maymuru,joshua,12,palmer street,tycannah station,north syey,7249,nsw,19861111,08 50696813,5652546
2290,rebikah,barte,3,port jackson circuit,brentwood vlge,parkvile,3084,nsw,19320623,07 59981499,2389572
304,pau,dunstone,12,lawrence wackett crescent,cranham,willows,2026,nsw,19180326,08 87120282,6451542
1365,matthew,hanigan,5,anne clark avenue,sec 209 clogton farm,warilla,2785,vic,19151128,02 54433328,4501102
2057,zobonos,douglas,8,oliver street,riverside station,sunshine beach,4670,sa,19150817,02 57442215,9617201
313,samuel,mesnill,169,ashby circuit,flt 45,rowville,4702,vk,19140601,08 45828066,8110686
149,collwen,bloc,17,kootingal street,birrabilla,robinna,2042,viv,19660409,07 35029144,4698050
1148,benjamin,nikkjud,62,macrobertson street,killarney,valleyview,3550,vic,19570617,02 40950235,5669990
1213,lori,clarke,12,cockburn street,secb1,granville,2560,vid,19421129,04 80579801,3948469
574,kent,highfield,6,officer crescent,meadowsaneade,marion,2607,nsw,19851201,07 96986895,3771697
50,sandra,dolan,15,godfrey street,nioka,dapton,3128,nt,19401951,03 58646975,4447256
2052,campbell,laura,3,beaney svreet,medical centre,waterloo,4573,nsw,19102922,07 39644694,1798530
726,suzanne,brammy,5,chuculba crescent,sec 443 beklamour,reveaby,5464,qls,19900704,03 63562287,3451353
833,virginia,chandler,104,banambiaastreet,foran track,port incboln,3085,vic,19910318,03 22727122,1179165
1377,brianne,beru,28,melrose drive,mossgurn,new farm,2402,naw,19900725,02 01969009,6291112
1115,stive,green,26,groom street,pineview farm,rochedale south,6023,vic,19580516,03 04415382,1759875
1166,jeffrey,kelley,116,yerra court,sunnybiew,kilmore,2256,vic,19540509,02 99303682,5348448
470,edward,snell,3,the willows,brinkley circuit,shoalwqter,5035,qld,19670601,04 36037331,2052214
971,sax,frank,21,nullabean,mountain creek road,mcdowall,2560,tas,19571024,04 12114633,2346335
653,virginia,miles,185,monaro cresdent,bowillia court,west laks shore,3070,sa,19691028,08 08323746,5282728
399,tiffany,edson,30,mceachernqdtescent,hawkline,orbost,2234,tas,19591106,03 12156521,8598629
511,roxanne,wandnll,18,hoddle garden,rockley,brighton,2849,nsw,19310112,02 45019051,7675632
320,gzry,priebe,17,wanganeen avenue,university shores,wyomng,2479,wa,19690127,07 66788312,7628167
19,bilcn,morrison,28,forrest place,killara homestead,yundi,4501,vic,19220207,07 23910102,1488054
684,paul,halldw,8,mccabe crescent,wirreandaflge,pakenham,2800,nsw,19620406,02 29075535,3855942
35,diane,calladl,111,eaglemont retreat,cooranga,st kildaeast,2068,nsw,19401220,07 88705971,8078237
902,krystimn,davud,3,heagney crescent,brookvale,kingston,4841,qld,19630418,07 66838047,8522507
2278,crystal,malin,3,mortimer lewis drive,bass view,buninyong,5162,qlo,19050205,08 36246609,4417575
827,beulah,huxley,32,tundarra,eleanora street,toorak,4161,wa,19310803,04 13733967,6303986
2353,fainy,painy,45,bird place,albion,wetheril l park,2259,vic,19542013,07 61809753,3469523
407,thomas,longhurst,5,decker place,the fams,ballendella,4818,qld,19951110,07 99378983,7730732
920,dalr,clarke,21,fitchett street,wylarah,belmoont,4300,vic,19061027,03 09998891,3061111
537,laura,green,14,buvelot street,baghedra,cremorne,6122,qld,19430123,02 02493612,1124189
758,rebecq,gartlan,23,severne crescent,leveritt park,woodcroft,2360,nsw,19000123,02 46290957,5829857
2404,ruth,merenda,13,rickard place,berkeleyzvlge,penola,2652,qle,19951224,07 35017608,6243017
1062,jayden,hanna,4,raoul place,villw 5,kingsford,4305,wa,19170818,07 45912836,6773080
1199,tara,pascoe,3,tharwa dieve,murray vale murray valley,surrey hulls,4670,ql,19211022,04 75779712,7843886
245,eloise,hamelimk,62,clarnette place,burnside,pinjarra,2715,vic,19881106,08 82987571,4905833
1416,melody,steers,6,clianthus street,anzac house (cnr archer s street,cabramatta,4054,nsw,19332110,07 16399492,2902870
1127,lois,downsborough,24,franklimhstreet,endeekee,view bank,2261,vic,19191010,03 17478119,3537932
784,roy,clarke,9,chillagoe street,burnsme,biggera waters,2617,qld,19940324,08 39309823,8540258
2242,razborsek,howard,71,bingley cf escent,heathfield qld,coffs harbour,2131,nsw,19130319,04 86815713,6543400
489,peyton,matthwqs,10,belconnen way,osborne hpuse,valley view,2011,nsw,19700798,03 23921299,4673463
154,ruby,mullwn,15,reader ourt,koani,clearview,2741,qld,19081221,02 52533575,9700890
961,beaj,tregonong,16,rapanea ztreet,springdale,biggera waters,3082,qld,19100616,04 65338194,6164588
853,bernadine,george,27,livingston avenue,kay's flace,forest hill,3584,vic,19850711,04 21623119,2726599
1311,lavada,george,13,chaseling sqreet,lethbridge court,lennox head,3630,vic,19310418,04 23087405,2637016
625,alexis,callahan,11,davidsonshtreet,oakdale,toowoomba,2104,nsw,19820806,03 88594806,6975873
685,paula,green,14,knoke avenue,wurtulla shopping vlge,tanks cofner,5044,viv,19710817,04 35069145,3946601
2061,caroline,dellmann,23,lampard cpi rcuit,sec 2737,wetherill park,6210,wa,19450613,04 14937049,9764207
569,phyllis,newton-tabrett,15,gavin palce,swanlea,vaucluse,3946,nsw,19050818,07 13247201,8389699
2408,thurman,orchard,28,roughlekyrplace,sutton cottage,hopetoun,3079,wa,19780206,07 69449031,7789222
17,mildred,ronan,116,huelin circuit,wildefell,yeronga,2511,sa,19860527,03 04040548,9585814
127,amber,cowell,75,levien street,glenalle xtud,orbost,6306,vic,19120520,04 69312196,8625003
1346,clyde,greatwich,9,nungara street,trewilga,winmalee,6157,vic,19370228,02 60945626,5393720
1279,siew,victor,10,currie crescent,kilmore,malvern,5039,nsw,19244009,08 37784065,8564967
2468,paul,ma,54,stephens place,court units,paddington,4880,wa,19370314,07 37542063,8461406
927,marc,dixoy,59,eugenia ztreet,paling south,kilmore,3740,nsw,19450261,03 95266341,9121633
980,mckinley,whies,41,chauvel circle,resson,fitzroy crsosing,3825,vic,19600502,08 80722210,6045831
2464,antoinette,ryn,19,vonwiller crescent,meadow banks,colac,3239,vic,19150822,03 60134829,1885380
190,armando,george,7,st joseph,woralul street,stanmore,6168,nsw,19900214,03 62476635,4077206
1139,ronald,quinton,8,victoria street,marejone,auburn,2117,wa,19690608,02 38221908,5216873
992,casandra,noack,22,busby street,barakee,tahmor,4034,nsw,19441104,02 31599951,8621933
2455,anne,matthews,28,dooland court,kilngrovw,seaforth,2137,wa,19300246,04 01319831,2363286
2156,diana,artymowycz,7,tyson street,glenburn,glenelg outh,4812,sa,19450509,04 87302684,3704784
606,jani,leong,5,marchant corcuit,villa 5,frankson,4216,vic,19471111,08 78702323,6945626
180,laur,sperrin,2,howitt street,tulse hill,manunda,2527,nsw,19110023,02 21269822,8444049
301,carrie,miels,11,gleadow street,naringal orchard,ingleburn,3161,vic,19410610,03 83273777,8537004
496,ricardo,mao,117,threlfallstreet,manneun park,rochedale south,3028,nsw,19281004,02 79100466,6573199
2220,zoe,ngutvn,25,hemmings crescent,harmony farm,crestmead,3216,wa,19639218,07 14946832,5220882
2209,meaney,karen,69,summerville crescent,biggin hill,pinkawillinie,3772,qld,19570106,04 05152399,9947671
2387,kim,mcgregcr,235,duffus ooace,glen quoin,williamptown,7249,sa,19770820,07 92023300,4141505
2491,joe,webb,37,street mackenzie,salford waters re,kalorama,5092,vkd,19100221,03 77999998,9739679
517,grace,susta,1156,jacka crescent,rosetta village,keilbor,3155,sq,19930912,07 58310625,9682722
2484,janehlyle,hannagan,195,paterson street,connenra,potts point,2041,nsw,19900314,03 44943699,6944328
1069,joseph,herbert,2,miller street,taylor lakes retirement village,new lambton heights,3166,nsw,19220231,02 63202397,3427923
476,melissa,benjamin,17,earleq pkace,cooee,crafer,2285,nsw,19610523,03 23190776,8846875
157,rebecca,beatgie,24,dyurraupoace,sh b11,portkembla,4115,vic,19670905,04 04314763,1729270
1243,christina,westacott,24,moonbi crescent,reg simpson court,bundaberg,4719,sa,19780841,08 82164619,1528894
1195,paul,singleton,315,gooromon onds road,vil2t,belmont,3707,vic,19000102,08 05122226,2591044
16,andre,makin,59,port artgur xtreet,the broadwaok arcade,yagoona,2264,nsw,19300214,08 06212254,9087706
2035,wade,lette,118,armstrong ctescent,tregoning sztation,molong,6330,nsw,19301011,02 05202054,5485952
1072,wess,matthws,54,george street,fernalg,forest hill,2170,qld,19800514,08 65431355,1396835
2471,richard,milbrun,24,souter poace,caravn park,emerald,6315,nsw,19070920,03 25655462,1566173
546,shannon,rev,48,hodgson crescent,larnach,elizabeth south,6536,wa,19330326,07 88417805,4936459
2039,kiara,clqfke,15,mirrabucca crescent,argyle,dulwich nill,6160,za,19330705,07 62336261,3304302
658,duane,cureon,11,hirschfeld crdscent,valicare,inglnburn,5041,qlr,19161203,07 44029844,6934366
2125,rachdl,mort,4,melrosedrive,golden vale,broadbeach waters,3223,nsw,19701017,03 89412493,8044447
1019,ruth,beriv,13,atherton street,laughallr farm,aspley,6050,tas,19660828,03 53290313,1126913
2162,jason,vieraitis,25,westhoven street,keralland,greenacre,2501,nsw,19461202,07 14152017,5409488
2004,julian,shepgerd,5,baldwin drive,talonmane,campsie,3165,nsw,19370295,07 81555923,6045163
959,debra,penprase,68,clive steele avenue,miltin,tecomr,4361,wa,19510021,07 79358384,4658722
2381,john,howie,15,gledden street,bonnie doon,warilla,3730,nsa,19980104,02 11863221,8694771
283,anna,wickramasinghe,0,kanga place,rsl,wangaratta,4812,qld,19541023,08 50624785,7217225
797,julianna,boyes,70,cethana place,kiaora,bethanga,4350,vicc,19217222,08 64107664,3673911
2126,steven,gildra,25,crisp circuit,grandview,birkadle,3002,nsw,19030822,02 22614559,3600139
225,james,wynne,35,ashcroft cnfescent,opal cove resort,clayfeld,2745,qld,19300818,03 03849487,5299409
26,nathalie,eylex,224,canberra centre rnvxt to medicare),peppertree,broadford,2700,qld,19660604,08 25229620,7013471
2270,nancy,dooley,58,hastings court,reynolds dale,edensor park,3038,nsw,19694006,08 82602226,6768291
437,theresa,ryam,50,namatjira drive,koonongal,hackham west,4670,nsow,19711229,02 87890233,5149089
2448,miles,john,1155,cassidy close,swinger hill,ashfield,3782,sa,19460313,08 05336669,4478401
1388,kraen,ruo,41,foxall street,sect 1488,adaminaby,3936,nt,19500429,04 23103786,3909431
229,susan,murton,1,investigator street,toombali,cronnla,3976,vic,19700905,03 36323843,1119771
37,colton,warmingham,27,stretton crescent,shiloah,bayswater,6224,nswm,19040803,07 37871167,3286757
749,harley,rosa,67,le souef crescent,rawdon,harbour cqoffs,3500,vic,19016702,07 27531304,8965949
1045,delilah,menzids,10,willara close,elston,canley heghts,2460,wa,19460404,03 85852014,8804498
1398,flora,bagot,35,ruleo sreet,locn 1487,quenns cliff,3192,qld,19780804,08 05937953,7820656
469,tonhi,ilifade,7,julius street,byron lodge,port lincoln,3662,nsw,19271003,02 33826578,1675108
2192,hazel,mcana,33,pavo place,marsden,geelong east,2010,ns,19311215,07 35585651,3179433
2467,johnny,clarfe,4,jansz cfuscent,bonnie soon,castlemaine,3300,qld,19901224,03 38765127,3774336
687,christopher,tonga,2,shackletozn circuit,rondayvoo,campsie,6148,vid,19541103,03 52052560,5854220
2343,christine,mccarthy,69,wrenfordsley place,mirank,ngunnawal,3180,qld,19130820,07 67390575,4154955
639,madison,kassais,40,durville krescent,noss,boondall,2135,nsw,19931230,07 03040949,1774467
2212,arthur,meaney,71,govett place,gwandalan,harbrvod,2132,vic,19840615,07 53069626,9152358
1218,andrea,carvalho,40,gosman close,stoney cpeek,colac,2166,nsw,19940528,08 40200202,4210946
1158,natalvia,rudd,14,clarey crescent,cargo oad,busby,3286,qld,19570513,04 01338793,5104913
1415,mary,mccarthy,23,flindere way,glen ayre,burleigh waters,3170,qld,19081022,03 09540821,4783617
2027,jose,clarke,11,carbeen street,brownrigg,alectown,3180,nsq,19850825,08 12578647,5242676
2155,judith,elrick,8,chaffey crscent,homemakwrjcentre,bulimba,4550,vic,19341128,02 93514436,7081892
1300,zachary,lowe,53,namatjirc drive,bulala,werrington,2456,q,19270815,07 42005552,3774895
2322,mary,hearh,3,proctor atreet,glencot,moorooka,2539,qld,19151105,07 18439254,6775099
800,dallas,reid,33,rickard place,havenxcourt,ringwood north,2049,nsw,19790509,08 12802528,2527845
2103,tristen,ryan,105,fuhrmanhtreet,kinross,tolga,2142,vkd,19210815,08 12504900,2759927
160,frances,cupo,61,griffithqp lace,charters towers electorate office stock,parkside,4215,nsw,19650314,03 26871164,2390949
956,mark,sarah,820,militar base,bentham street,rosebud,2119,qld,19700609,04 48924223,9440331
1186,gladys,hae,8,kelsall place,elmwood,jennacubbine,3250,vif,19740612,08 81661464,5754727
821,daniwlle,mason,9,babinda place,birubi bch caravan park,wanniassa,2165,nsw,19090128,07 85179192,7998654
2181,joe,ho,264,attwood uulose,harkness station,hawthorn,5485,qld,19000112,02 28437606,1905823
877,hannah,lavenedr,151,ashley drive,glenworth,forrest beach,2546,nss,19490008,04 39190394,8699387
913,jade,gedn,48,crace street,phillip lodge,lockhart,2613,vic,19830909,03 29062519,5590482
152,paul,myles,3,kitchener street,mirani,orange,3030,vic,19713091,08 47829496,2266252
2370,ryan,jesus,40,hamblin place,ilumba gardens home,abbotsford,3000,tas,19061014,07 88073468,6848997
2276,kristen,wanderjs,2,jabanungga avenue,rosetta village,erindale,4800,nsw,19957717,07 92605133,1586487
509,denyse,nuttyc ombe,1054,brinkley circuit,wainui lodge,port macquarie,5244,wa,19231401,08 27739175,7542671
1135,kevij,campbell,7,whitfield circuit,lst hse on left,larnok,5007,tas,19390068,04 27859672,8031056
1250,kelly,carmowdgy,1238,swanton street,najee,nunawading,2230,nsw,19870124,08 21635878,5538018
2183,rean,salthouse,8107,osburn dtive,glen ahrte,cressy,3216,nsw,19440824,04 88282516,7318814
103,mae,rivvqs,119,tarrant crescent,summer hill,lindfield,2360,nsw,19610109,07 59808853,3996634
1445,megan,campbell,8,carter crascent,giants crewi vinyard,golden grove,6720,nsw,19770112,02 99099613,1690006
1443,donald,garrigan,20,metcalfe street,lakewood zstate,katjerine,2558,vic,19910925,02 81476416,5254432
586,nadi,tiggeman,10,andrews street,stonehenge,ngunawal,2448,qld,19600310,08 91066990,3758107
2268,hudson,dent,30,maccullochstreet,logancrail,cronulla,6014,vic,19740127,02 22708429,3721564
1143,blake,green,14,huntly,oakbank,failight,2865,vic,19470864,08 05042637,6633024
53,robert,watmough,27,roberts sreet,openshaw,murrait,3059,nss,19830821,08 89748592,9663867
151,alejandro,reid,20,stretton crescent,como,westmead,3029,sa,19700810,04 64413581,7142328
403,susan,ziomk,16,embling street,rydelhan,bethania,3162,sa,19621217,08 08482583,5332784
2442,adam,hanigan,63,healy place,paddington place,disnexlla,4133,vic,19765871,04 16732783,5172958
207,james,nyj,84,beasley street,arlington,dapt,4213,sae,19790828,08 63043451,1940515
2394,tiffany,eklem,9,holloway haven,davenport street,st ivs,5355,wa,19810825,03 80138063,6243109
1122,jhn,balmajn,10,leven street,locn 1699,tarragindi,3190,qlc,19541120,02 02855396,8515692
2390,donn a,lock,692,davidson street,glendas,waveyley,4304,vic,19931110,02 15089781,8043633
8,mandy,stevjaja,17,mccormack street,albaredo,sunshine,4006,nsw,19070727,08 81095287,4369249
1014,florence,thredgold,50,groveland crescent,oroonakattation,ringwod,3580,vic,19880522,04 51610575,3935587
2406,laura,campnll,5,clucasp place,blue hills,nuriootpa,2067,act,19320304,02 68529876,7947394
1060,aurelia,symmons,92,golden grove,wobt,minlaton,4515,vkd,19970202,02 93923834,3301815
452,megan,nicoll,22,bussell cfescent,glen eden,ashfield,2540,nsq,19150304,08 90387757,4598420
253,landn,campbell,53,emerystreet,coolangatta airport,surrey ills,820,qld,19980204,07 76279316,6841695
1327,jusfin,tweedie,24,burkitt street,cumberland village,st jsmes,2467,sa,19010220,04 66236006,1776986
896,ay,povey,31,bourne ltrweet,flr k,gawler east,2213,vic,19170227,03 55069152,3911884
2233,duane,quinton,9,paul coe crescent,waioma,chillingham,5015,nsw,19376006,07 92958177,1207709
880,giannoni,denise,1,calder crescent,calala farm,wolumla,3442,vic,19781228,08 17139116,2489787
2095,fitzpatrick,travis,59,murranji street,grangemore,woorim,4031,nt,19101006,02 11591856,2794626
2388,davi,blackwell,283,lutana street,jarrah rd shppoing town,highett,2028,wa,19650618,08 28121172,1390623
623,thomas,matthews,96,miller freet,melrose clinic,thornlands,2145,sa,19550619,02 19862893,8178681
345,clara,hudd,206,dore court,archdale back,penshurxt,3585,nsq,19510095,08 19764851,7549484
2202,yslvi,everett,436,copland drive,catefer,devonport,3922,vic,19010829,04 72160591,6975935
262,cathryn,marshal,17,fremantke drive,rowethorpe,duaringa,6614,tas,19921135,02 44669673,2468409
2134,white,krisen,63,lunn place,yarrimbah,killara,2062,qld,19401201,02 96724083,6913595
1321,sherry,block,8,chaseling street,aprtmts34,springwood,6111,nsf,19840704,04 88073991,3722294
1438,edwrad,hirsinger,185,carroll street,judy's c reek,toowoomba,2070,nsw,19210207,02 86889545,1452648
150,felicia,george,1,conderystreet,sec 2 candelo,kelmscptt,6019,qld,19430928,02 66254931,9177108
472,judibh,berr,11,britten-jones drive,villa 183,aldinga beach,4223,vic,19040119,04 29788075,2378960
640,martha,tiller,27,grover crescent,somerset heights,st albas,3350,nsw,19400223,04 23309962,7899060
2482,billy,urvet,33,jaeger xricuit,gunderman park,stanmore,4305,nsw,19401022,07 69363174,2592525
2382,kathoeeb,mcclay,19,dixson circuit,villa1 83,bray park,4075,vic,19860121,02 09001567,6087357
550,milton,bearle,49,james smith circuit,first bfvenue,connolly,4655,nsw,19300211,04 96960585,5740671
2279,kaden,pleunik,6,lyall crescent,uaogn,bacchus marsh,6107,vic,19511218,03 86200604,9488606
928,patricia,katarsmi,274,ligertwood street,glenview,tea tregully,820,nsw,19800913,08 87640076,4643987
488,carol,clarke,155,longworth place,rhodes cdttage,burpengary,3206,qld,19560127,03 58170171,7752032
2311,daniel,stanledy,6,bambridge street,blueberry farm est,port lincoln,2447,vci,19190913,07 31193623,4824069
1171,margaret,bullock,3,ponsford dlace,rosedale,clovelly,2615,vic,19581220,07 68949407,9473846
146,wraight,nell,4,bamir square,barakee,mosman,4073,vic,19220117,02 99325405,7542534
2204,barbara,poundef,50,endeavour street,belarafah,geraldton,2570,nsw,19430331,03 48094092,1628617
2428,jeffrey,wint,50,wilkins street,vill 2,noble park,3805,tas,19600220,07 31475475,5067824
402,vera,rivera,9,chandleresreet,cottage princetown,argenton,4106,ntm,19521002,08 36365929,8231502
954,erinv,waller,49,ashley drive,fairlight,brighton,2487,sa,19621205,03 97935021,8291269
2377,angela,yunupvngu,605,fred williams crescent,sussex farm rmb 3958,eaglehawk,5050,qld,19800426,04 30392155,7163697
659,patricia,digaz,28,gadali crescent,hawkesbury road,moorooka,4120,nsw,19840724,03 32378459,1963292
1372,alden,samarzia,2,chillagoe street,railway coctage,kiama heights,3169,nsw,19631030,02 00201425,3221252
463,margaret,carblne,4,mckay garden,berkeley vlge,mill park,4074,sa,19680721,02 16236812,9864488
1349,lily,kerkham,20,alfred hill drive,sec s,mitcham,4034,vic,19641025,02 03311316,4764645
186,teresa,schuermann,16,albermaroe place,peninsula reyrnt vlge,blackfown,2232,wa,19640927,08 79573568,3945350
1147,lorensl,walkpey,59,erldunda circuit,suunybrae,golden grove,3585,vic,19961019,03 42457459,3494380
1224,warren,haggert,1,hobart place,glenmore,hazelbrook,5076,tas,19125420,02 41301827,3598548
608,marie,raud,9,kingsmill street,deltroit sgation,toowong,4875,nsw,19650726,07 03633922,4660831
143,michelle,geragrhy,69,redcliffe street,calvery specialist clinic,como,2340,sa,19230731,07 13594432,6583761
751,jonathajn,kon,3,armstrong crescent,brumpton ztreet,denistobe east,2100,vic,19251103,08 43858476,5394289
2034,raokl,mcgregor,27,gilmore crescent,eastfield orchards,blacktown,2477,nsw,19890526,08 29257232,8103629
981,stephen,white,1,getting crescent,brentwod vlge,port svgell,3109,nsw,19320727,04 53379581,6065058
197,joseph,longhurst,859,chuculba crescent,fannyside,molong,2057,nsw,19500327,03 65604245,9253194
2133,donald,larte,1147,maribyrnong avenue,comer,winston hills,3044,qld,19971125,03 05318969,5065089
883,briamnt,white,15,beattie crescent,binnaklng,rochester,2567,vic,19860731,02 61552852,8844828
279,steven,petetsen,136,brahe place,gleneatnle,werribee south,4116,nsw,19350629,04 94713324,2424978
293,adrian,manisa,2,wiburd street,dundamve,kellyvile,7000,vic,19210922,04 96458500,2774428
2323,jenna,oats,18,gluyas street,fernbak,mona vale,4216,vic,19746028,07 62022592,2740255
400,michael,rocca,212,thring ace,villa 3,hermit park,3564,sa,19610804,04 54550062,1487809
122,blayke,leonard,10,eldridge street,blue denimhpony stud,seven hills,4573,nsw,19380112,02 76368768,8549250
1207,tyrese,oagdy,30,maccallum circuit,riverview terraces,ry,4053,qld,19870927,04 46549494,6463000
202,itzer,wilkins,1,northbourne avenue,st vincents hospital,gidgegnanup,3194,nsd,19221225,07 76606278,2857944
1462,james,paterson,329,slessor crescent,emerald garden,east ills,3041,vic,19741111,03 35292492,7833477
835,donna,maynord,23,willcock place,villa 2,bunbury,3672,tas,19294908,03 81771832,2792236
246,joseph,eber t,44,faucett treet,wattle brae,keysborough,6210,qld,19391125,07 49297992,6714250
1439,james,honeychrch,59,mouat street,billamein,scarborough,2440,wa,19740212,07 16478018,8391655
2253,john,nyiro,1,sherwood circuit,rosetta village,oak fqlat,2777,vic,19250157,08 01731369,7333756
2401,carol,badgger,138,winter street,lincoln close,angaston,3851,wz,19100716,04 67120802,9710027
2207,spencer,mcgregpr,11,longstaff street,villa 193 henry kdhdall bayside,mulgrave east,2299,nsw,19571202,07 82934505,1298227
2380,whitney,quodoig,40,eucumbee drive,strathlwigh,malvern east,7150,nsw,19041202,02 53784673,8339203
1153,theodor,procetr,9,mckivat close,hilltop hostel rowethorpe,kingsford,3825,qkd,19320628,02 55912557,9487821
2161,amelia,fullgrabe,75,brigalow street,mallow,hill fohest,2603,sa,19450601,07 52074873,2556301
1426,terri,chandler,9,strzelecki cfuescent,the wilows,kilmore,2560,qld,19410625,08 42333074,2214336
384,bennie,hudd,156,bunduluk crescent,athlone,glenfiew,6065,tas,19030215,02 63137655,8668424
2258,james,staude,18,kellick place,somerset cottage,st petors,5710,nsw,19671206,04 49160833,7600958
854,eleanor,harrington,39,biggs liace,red gum lodge,ballrat,2153,vic,19270504,08 62561225,3910682
2089,michael,ryan,40,jinka street,adds bldg,coromandel valley,3785,nss,19629716,03 71051201,2715073
219,reagan,mason,10,belgrafve,hobson place,long jetty,6220,wa,19340521,03 84579411,5057508
641,david,giniotis,8,de burghsntreet,dickson chmbrs,williamstown,2196,nst,19450911,04 45396069,7880241
1,matthew,noble,5,mueller street,villa 74 village glen,cleveland,2065,tas,19590104,07 12464784,7007300
112,robert,eastaughffe,44,buzacott place,killarney vale apartments,page,3959,nsw,19480320,02 97560123,6515858
698,carole,nguydn,31,kent street,wirruna,sandy bay,2190,vic,19180738,07 86779409,6077656
2415,john,matthews,23,chinner crescent,yarrimbah,cranbourne,3064,nsw,19210701,03 97661666,8824623
951,andrew,neville,17,heard street,mermaid plaza dental centre (cnr gold co,hawthovn,2233,nsw,19470904,02 46963070,9096141
2148,carly,goldswlorthy,212,howitt ssreet,rosetta village,ivanhoe,2250,nsw,19163522,07 03028500,9804621
2136,johnniq,webb,74,halfordc rescent,west-view,melville,4500,qld,19172630,07 40453763,3873916
2385,daniele,berry,39,phillip aejue,noosa village shopping centre,bridgewater,3216,nsw,19370602,07 67452185,1687798
1410,locv,alex,7,jamieson crescent,break-o-day,kingston,4705,sa,19231208,07 27624286,5525873
1409,raymond,zqlm,168,kidston crgscent,killarney,hawthorn,2251,nsw,19451104,04 20699239,5860951
2033,gina,weidenhofer,10,cazaly close,toolebewong farm,devonport,6019,qlue,19836916,04 02890699,7319911
1291,jugian,mensies,85,wyselaskie circuit,shalestoje,raymond terrace,4123,nsq,19190413,07 99196478,7488688
2308,thollar,todd,184,durack tfeet,hillside farm,dalby,5088,sa,19890908,03 59651306,2391882
441,cecilia,arthure,14,oaklands village,brockway circuit,robina,2902,nsw,19133294,07 41257534,9059897
2020,marion,ryap,86,len waters street,pine tsee,cononfdale,4018,vic,19190525,04 44528755,8967795
1136,gabriella,noblr,1,gurrit place,kamped,marion,3122,nsw,19690906,08 82415296,2199443
2215,terri,crosswell,118,champion place,swinton,camra,2760,qbd,19871217,03 97142005,8432481
1256,frshj,jean,28,dumaresq street,woodport hostel,macgregor,5012,wa,19110303,02 81647827,7270594
2363,danil,wehr,197,lynch areet,nuffield village,banyo,3189,nsw,19740612,08 54535713,8096540
2131,pollyanna,ranson,10,waratah street,berragoon,cranbourne,5070,nsw,19606811,04 86820549,6005464
2195,avh,farragher,262,fremantle drive,glenview,hawthorn,2673,vic,19191023,03 10404005,8940361
1397,abigail,susana,6349,wentworth avenue,crurt palmwood,pimlico,3128,nsw,19490226,02 14834987,4590842
663,amy,white,69,earle street,willows trees,dianella,4812,vpc,19119782,07 28772727,7642877
2335,robsok,megan,54,carbeens treet,aprt 504,knoxfield,4055,vic,19010425,02 61880614,9084210
1257,melissa,sherriff,20,quick street,parry hue,ravenshoe,2321,vic,19030909,07 89264653,9762661
2273,laurence,blywke,9,shipard place,flr 5 john flynn medical centre,swan ho ll,2464,qld,19090125,07 98916379,9496456
2200,jaylan,campgell,28,jenkinson street,wyoming park,woodlgate,6056,ws,19170509,07 87467084,7305963
317,jessica,suttle,85,apperly close,belmont bayview park,north tureamurra,4120,ql,19010116,08 06089960,1978788
648,ronald,miles,82,monaro crescent,ashlea,newmarket,5213,scf,19160806,02 60696933,2538508
1434,shiley,gusain,8,tipiloura street,springdale,devonport,3174,vic,19940223,07 05052696,3869566
1479,beulah,mewett,11,belconnen way,myhill,richmond west,2430,qld,19810691,03 48652233,9572512
709,margarita,chj,21,starke street,mountview,rye,5035,vic,19570526,02 23035681,1309592
1382,robgtr,ronan,65,forbes sfreet,pine view,bidwill,2145,vic,19080119,08 80595131,9683082
1282,james,donaldson,215,bernacchi street,the manoa,whitton,4226,act,19720317,08 06725093,9758535
972,frank,morrison,45,coxen street,boronia,munster,2548,vic,19825029,07 72046059,3649505
