id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
1723,john,green,6,waramanga place,retirement village,arundel,6111,qld,19110901,02 63758447,5493196
1328,amy,nel,4,molineaux place,nedlyn,mount isa,4735,sa,19860619,03 08397899,5421312
87,deanna,gao,50,ratcliffe crescent,oxonia,currimundi,2112,nsw,19720819,04 66447109,4915226
1556,melvin,millar,232,holden crescent,coastal resort caravn park,beacon,6425,nsw,19651009,08 54002893,1218988
1303,sylas,sherriff,11,carron street,ainslie house,noble park,3782,vic,19000821,04 11421484,9067085
1998,samantha,monola,56,leycester place,greenhills,baralaba,2800,nsw,19010506,04 79244871,8236583
39,paul,laundy,4,euroka street,john flynn medical centre,laverton,4502,vic,19460322,03 85953698,9445068
1151,allen,fitzpatrick,231,kambalda crescent,clarence village,greenacre,4503,wa,19570527,03 43489102,2383716
1103,michael,bishop,29,steinfeld court,gumnut cottage,frankston,2340,vic,19670829,04 58876356,4439662
225,james,wynne,39,ashcroft crescent,opal cove resort,clayfield,2745,qld,19300818,03 03849487,5299409
709,margarita,chou,21,starke street,mountview,rye,5063,vic,19570526,02 23035681,1309592
741,leo,howie,9,longstaff street,rowethorpe,yarram,5126,nsw,19070227,08 75401114,3314909
484,linda,thorpe,145,bradfield street,kootingal,braddon,2259,tas,19771010,08 77131609,7921143
1916,leonard,grimaldi,18,mannheim street,k mart plaza,prospect,6064,vic,19710302,02 33419974,7351742
173,joseph,ploughman,59,pudney street,st vincents medical centre,burwood,5067,qld,19311210,02 89385869,9774497
399,tiffany,edson,30,mceachern crescent,hawkline,orbost,2234,tas,19501106,03 12156521,8598629
77,joseph,cadman,14,macfaull place,wilgee,bowral,6063,vic,19780507,04 03106439,8493935
360,elmo,flatman,71,logan street,erina gardns,thornlie,3137,qld,19810402,08 10042886,3558067
1773,joey,harrington,1,mortlock circuit,kittyvale,bondi junction,5107,nsw,19880221,08 51524759,2563404
1740,mary,clarke,90,sprent street,blue denim pony stud,abbotsford,6147,vic,19340628,02 50106051,2114762
1712,susan,moody,22,scarborough street,john flynn medical centre,robina,2281,nsw,19541205,08 59156781,6235470
612,courtney,early,58,postle circuit,colonial cvan park,bowral,2715,tas,19150418,03 22929698,5211811
384,bennie,hudd,186,bunduluk crescent,athlone,glenview,6065,tas,19030215,02 63137655,8668424
261,javier,rankine,209,steele street,garden creek,hackham west,3169,qld,19380918,04 50398925,1618181
1819,amber,reid,22,blamey crescent,the falls,inglewood,2767,vic,19731002,08 18194136,7458235
1995,diego,lobzin,28,groom street,gerovin valley ldge,belvedere estate,7025,sa,19400201,07 72630122,4932906
1599,dustin,gunawan,105,hirschfeld crescent,calvery specialist clinic,broken hill,4807,nsw,19111003,08 27244799,2769289
320,gary,priebe,17,wanganeen avenue,university shores,wyoming,2479,wa,19690127,07 66788312,7628617
116,jayden,doornekamp,5,bellchambers crescent,berragoon,moorooka,2062,wa,19030204,08 75499505,6099355
573,cierra,blake,17,kneeshaw street,moorabin farm,ascot park,4075,sa,19440529,03 92612006,2041130
168,charles,everett,28,clarke street,hillendale,yetholme,4870,nsw,19550504,07 02943917,6983773
1148,benjamin,nikkerud,62,macrobertson street,killarney,valley view,3550,vic,19570617,02 40950235,5669990
63,mary,hurem,235,mckivat close,chobe,smithfield,2166,qld,19830930,03 21925761,8742547
1491,melissa,kouzaba,736,bellingham crescent,immanuel garden,boggabri,4218,qld,19230414,07 68808722,2816422
556,taylor,feast,19,ballumbir street,uc-dai-loi,birkdale,4164,qld,19590913,04 02505171,5412682
807,dana,jeffries,102,ebden street,flr 5 john flynn medical centre,albion park rail,3977,vic,19721009,08 57685236,3334435
248,noel,reid,20,southern cross drive,riverside plaza,bullaburra,3181,vic,19821216,04 11044966,5218003
804,kami,stoneman,17,colquhoun street,pine dale,daradgee,6060,vic,19020405,04 74755911,3318778
231,jesus,ryan,16,shepherdson place,rowethorpe,tolga,2515,qld,19220707,08 15326693,2477518
858,matthew,green,18,river street,keranna,yattalunga,4017,qld,19310528,07 25087457,7699891
322,michael,lovelock,8,hannan crescent,kellhaven,woodlands,4215,nsw,19661007,08 61428122,4192715
1587,patrice,saul,15,blamey crescent,locn 105,lovedale,4157,sa,19390424,08 29613222,2124342
637,jaden,chabrel,8,wilkins street,murrumbung,wynnum west,4871,nsw,19010105,07 39972839,9778779
1302,theresa,hyland,3,petterd street,backacres,chester hill,2539,vic,19951003,03 24027881,3838674
321,stephen,maynard,71,doyle terrace,stonehenge,burleigh waters,2303,vic,19161001,04 06034606,7778463
723,bruce,matthews,24,taggerty street,farmhouse,palmerston,3163,wa,19860504,07 62081110,8743510
1798,alyssa,kroopin,9,salmon place,medical centre,katherine,3103,qld,19730210,04 12786817,5916784
544,shannon,delacy,21,rohan street,rowethorpe,sandy bay,4820,vic,19920625,04 98291844,5261208
1967,charles,wapper,6,radnor place,brentwood vlge,moranbah,2192,sa,19540724,03 17691415,7263228
244,joel,neville,30,birdwood street,northwood park,toowoomba,7011,nsw,19031231,03 96697376,7607122
1956,joseph,fullgrabe,160,gillespie street,gowen,marsden,2147,qld,19170829,04 25247964,9834398
1449,pauline,donaldson,254,denning place,the spur,riverwood,6330,nsw,19831109,02 76781657,7135061
1688,david,snajdar,20,tidbinbilla road,warwarick,elizabeth grove,3125,nsw,19731018,07 70520261,1455976
1899,edward,ryan,60,nivison place,raworth cottage medical practice,cronulla,3150,nsw,19731102,08 48661304,1897145
1053,colleen,ebert,30,stuart street,glenray,bomaderry,6330,vic,19540303,08 69727509,7114404
1066,bryant,hope,18,burn street,marelle,airlie beach,2157,sa,19790519,03 58132649,9604270
1963,carolyn,gliessert,36,ulm street,pine hill,camperdown,3440,wa,19830317,02 25067516,4252588
786,avery,belperio,72,tristania street,mntn farm,eaglehawk,3128,qld,19600630,04 36219043,9154513
942,donna,blake,67,petre place,acton road,broken hill,2795,vic,19500331,02 16037383,2278563
1816,danielle,soldic,142,cochrane crescent,newville cottage park,deer park,4557,vic,19280821,07 87329090,4249793
1656,edna,nizynski,21,mount vernon drive,millwood,malvern east,3193,qld,19890619,03 63899246,3106109
606,janis,leong,4,marchant circuit,villa 5,frankston,4216,vic,19471111,08 78702323,6945626
747,michelle,lock,75,nemarang crescent,briardale,beeliar,3915,nsw,19260922,03 44349803,2557436
706,geraldine,blyde,23,werriwa crescent,potts hill,paddington,4017,qld,19751214,04 53023352,1763075
98,robert,boyle,6,demaine crescent,francis chambers,hackham,2607,wa,19340612,08 42052002,2498471
169,billy,pontifex,47,william wilkins crescent,glenlee,pymble,5031,qld,19660921,08 58865987,5471160
578,madonna,hauser,7,chandler street,dma offices (cnr wales s street,tomakin,4814,qld,19350424,08 71447331,4644277
473,john,bedding,38,julia flynn avenue,strathmore vineyard,duncraig,6025,vic,19540815,03 06952048,3156936
745,ella,dietrich,3,groom street,tallangatta medical centre,rankin park,3016,nsw,19021226,03 53151444,2289984
280,catherine,walraven,50,prichard circuit,ferndale,canley vale,4740,qld,19460513,04 84745794,2645726
1734,dawn,white,226,brassington place,jindalee bullagreen,springwood,2340,nsw,19741210,03 42879943,3433615
537,laura,green,14,buvelot street,bagheera,cremorne,6123,qld,19430123,02 04296312,1124189
450,joe,white,73,tompson street,the park,sylvania,2750,vic,19981014,08 49391198,2790259
1703,josephine,webb,61,messenger street,port 4,roleystone,2151,qld,19960728,04 77218854,3914278
874,justine,fenwick,78,kriewaldt circuit,three acres,marsfield,5164,wa,19461217,07 10885452,2320626
770,priscilla,paterson,4,buik place,eventide homes,wamberal,6501,wa,19431125,02 13482242,4617325
576,norman,fitzpatrick,23,chandler street,bass view,east maitland,4101,nsw,19281020,07 89452836,6196109
504,harold,procter,1,spica street,sheep station,stanmore,5255,vic,19800504,03 51084970,7316554
749,harley,rosa,67,le souef crescent,rawdon,coffs harbour,3500,vic,19061202,07 27531304,8965949
1900,mario,hindess,4,lorne place,donnachaidh,beecroft,812,sa,19200404,07 16167373,2949542
459,debbie,dorsey,76,hutchins street,villa 2,kotara heights,3134,vic,19140528,03 40367606,7501348
4,andrew,pinheiro,3,anne place,bulala,upwey,5540,qld,19610822,03 14894682,5468463
867,angela,stanley,68,livingston avenue,fairlight,dunsborough,3151,wa,19230223,03 04537197,5771315
423,brett,katesook,52,symers street,villa 2,yeronga,2143,qld,19940126,02 80957192,1979311
825,david,negri,6,john cleland crescent,st francis vlge,caulfield,4305,tas,19670102,04 66784683,4883698
1942,kevin,donaldson,5,mac kinley circuit,rawdon,arundel,810,vic,19240708,08 80925165,4959621
130,cindy,yeoman,8,gouger street,villa 5,ulverstone,3199,vic,19700809,07 07541793,7365789
491,christopher,hainke,52,sculptor street,karingal hm,forrestfield,3786,wa,19510205,02 65484181,8244190
1815,craig,stephenson,37,hawkesbury crescent,carrweena,maryborough,2904,vic,19090328,02 67997137,3690162
398,carolyn,mort,10,tatchell street,ulinga,hanwood,4118,nsw,19340405,07 57139418,9212283
1803,mary,maczkowiack,157,denny street,ardersier,toowoomba,6152,wa,19420219,08 27554648,3013239
883,brian,white,15,beattie crescent,binnalong,rochester,2567,vic,19860731,02 61552852,8844828
1394,stella,beattie,1,haines street,northwest medical centre,gray,3796,vic,19160413,07 31751427,9291640
996,anita,ryan,5,tobin place,darlington van park,box hill south,6230,nsw,19080131,03 37575314,9367800
137,claire,dallas,28,bremer street,brentwood village,busby,870,nsw,19641020,03 40210976,3264090
1161,jordan,stubbs,1,canning street,mayo,forestdale,7000,qld,19280119,03 75421703,3207787
197,joseph,longhurst,45,chuculba crescent,fannyside,molong,2705,nsw,19500327,03 65604245,9253194
485,mariah,minh,8,carnegie crescent,elston,hawthorn,2170,nt,19551223,07 96995921,4199576
1932,william,fauser,104,crace street,lawley park,harristown,5162,tas,19770828,03 00135388,9809507
1174,gregory,braunack,24,donaldson street,bungarra,bacchus marsh,4300,vic,19841201,03 79007832,8456881
1288,patricia,viro,20,brownless street,carrington garden,two rocks,4159,nsw,19550724,08 66772325,6335200
1944,penny,vatchenko,104,yuranigh court,golambio cottage,kandos,3020,vic,19380615,08 22842649,6536719
143,michelle,geraghty,42,redcliffe street,calvery specialist clinic,como,2340,sa,19230731,07 13594432,6583761
1327,justin,tweedie,24,burkitt street,cumberland village,st james,2176,sa,19010220,04 66236006,1776986
421,randall,giannoni,69,onkaparinga crescent,menora,coombabah,6151,qld,19280826,07 72796528,2550419
310,charlie,dreyer,47,thornhill crescent,rodeo ground,cremorne,2753,nsw,19700809,07 71280539,4604938
213,edward,bilecki,4,tom roberts avenue,john flynn medical centre,warrandyte,2153,nsw,19200622,02 22379795,8478632
278,william,rawlings,44,elkington street,the rookery,kempsey,2452,wa,19010422,03 21034515,2322774
272,anna,burford,36,knox street,ningana,armidale,3135,vic,19490103,03 06137556,9468032
993,emery,donaldson,120,enderby street,cox court hostel,punchbowl,6051,vic,19000717,07 82954413,4961515
1371,duane,vincent,19,demestre place,jaholma park,the patch,2300,nsw,19751023,02 93319855,3629959
1611,lucy,pascoe,131,gallagher street,bonny doon,newcomb,4020,qld,19330327,02 81165898,2908434
1469,francis,sponza,54,carruthers street,oakdale,beckom,4875,sa,19980614,03 41383782,4351378
773,frances,noble,6,callaway crescent,tongeroo,kingston,4350,vic,19330212,08 63903451,7249201
1188,evelyn,frada,86,nicholson crescent,marsden,port macquarie,4871,sa,19530928,03 15539002,1540582
727,thomas,fotopoulos,175,michie street,oakdale,glenella,3174,nsw,19900610,02 92426639,8258709
342,marquita,clarke,135,castlereagh crescent,bolinda vale,hawthorn,6230,nsw,19830508,03 73236583,5004122
878,levi,campbell,98,castieau street,lambrook,werrington,3218,vic,19730208,02 21975929,5525260
1855,todd,mcmullen,16,brash place,currimundi garden,safety bay,5158,vic,19310816,07 68297867,4999260
1675,wade,van neutegem,49,mount vernon drive,fm 226,seven hills,2168,nsw,19970829,04 22398763,3968568
210,brian,dato,1,bathurst place,corombie,ballina,2582,nsw,19560827,02 06118154,8376766
1695,john,connerty,17,sidaway street,st francis vlge,tweed heads,3134,qld,19520706,02 37806356,5084440
713,theo,petrunic,62,kootingal street,glenview,marayong,7021,nsw,19740609,02 39836890,8591403
1764,danny,rawlings,52,broadbent street,gummy gully,scarborough,3517,nsw,19571120,07 86991390,2800502
871,judy,falvey,21,federal highway,brookvale,gorokan,4124,qld,19581018,02 28912587,8879923
1163,jean,quinton,14,moorehead place,cooee palms,kellyville,4218,sa,19890720,03 94323762,4560542
1377,brianne,berry,28,melrose drive,mossburn,new farm,2402,nsw,19900725,02 01969009,6291112
1966,thomas,dobney,2,hughes crescent,greenlake,currajong,3216,nsw,19480322,03 46427703,7567550
865,aaron,perin,225,mackellar crescent,armidale private hospital,geelong east,4034,vic,19240229,03 70157944,2245652
806,jennifer,bishop,52,illingworth street,sheep station,eastwood,4870,nsw,19810711,04 17743188,3873175
855,james,voglino,34,templestowe avenue,rosetta village,macgregor,2101,vic,19261230,03 49535558,9613995
1304,irene,spanton,22,keith street,war veterans home,bossley park,5112,vic,19740824,04 15192431,8048610
1801,emily,parr,86,sheehy street,broombie stud,melville,2567,nsw,19840708,03 30458250,9814298
1851,kara,green,55,meymott place,hidden valley estate,yass,3564,nsw,19300210,03 41019388,1509942
999,faith,schuster,117,cockatoo close,kilpara,cabramatta,3031,nsw,19180110,02 07486934,4365266
461,mitchell,britten,29,scratchley place,caprice,lismore,4520,nsw,19781117,08 72804189,4640745
1307,drew,boyle,60,house circuit,coalbaggie,west perth,4702,vic,19930525,02 55601679,6474664
80,johnny,egan,405,jacob place,strathlea,rowville,3806,qld,19390310,07 26987495,8677104
1561,nancy,riddoch,14,jardine street,belvedere,narellan,4163,nsw,19181024,04 40839914,5926203
1618,marie,colquhoun,69,verbrugghen street,berkeley vlge,katherine,6009,qld,19070926,04 16384895,5550976
1554,sandra,winterton,41,oxley street,yurnga,lang lang,3040,vic,19361108,07 67270575,2043759
1391,john,shandley,25,cleland street,hollydale,kingston,2289,nsw,19270326,08 66301139,2619565
638,ruth,kapeen,5,salsola street,bowillia court,ashwood,3058,nsw,19020816,07 39078030,2566130
1122,john,balmain,10,leven street,locn 1699,tarragindi,3190,qld,19541120,02 02855396,8515692
775,christal,della-robson,2,du faur street,the cabin,bunbury,5023,wa,19260713,07 14199013,4005227
1581,diana,crouch,23,molesworth street,dewars pool,bundaberg,4810,tas,19800314,04 59808318,7866556
805,carol,crossman,1,rossarden street,keralland,arundel,6210,wa,19721211,04 74640719,8145890
290,christopher,david,12,mckillop circuit,shiloah,deer park,4051,nsw,19510530,08 30235812,9104467
523,herbert,morrison,60,kitchener street,bulliac,wendouree,5043,vic,19261024,03 04995524,4245949
1337,deborah,haggett,61,mcmillan crescent,montrose,cloverdale,3072,vic,19330810,04 20116122,3514455
1489,marlin,george,9,mugglestone place,rosedale,bulimba,4129,nsw,19320312,02 59484020,6024890
1541,larry,staporski,6,cockcroft avenue,avonwood,hope valley,3121,vic,19240307,08 30259557,1434502
1965,gregory,green,123,affleck place,bathampton,greenacre,2251,qld,19540410,07 01590241,8089603
1477,mary,egan,19,poole place,robinson road,williamstown,6054,qld,19140212,03 37327073,9014172
715,frank,wiseman,7,beattie crescent,bulliac,malvern east,2160,vic,19590728,02 19427509,1385939
1226,kaelyn,clarke,12,curnow place,belmore river,elimbah,3186,vic,19560918,04 59035006,5288151
809,ashlyn,giordano,39,brereton street,koonoomoo,carlingford,2061,sa,19780531,08 51416711,9843155
1313,tiffany,chandler,17,elsey street,oatlands court,redbank plains,2650,qld,19170311,08 11935343,5789044
1412,steven,boccabella,16,towers place,meadowview,lavington,2043,vic,19140908,04 48819820,8274777
1253,micah,oberdorf,56,folingsby street,tower b rockdale,ringwood north,3377,nsw,19670415,07 66789424,4247172
599,charles,tziolis,16,isis close,killarney,mount colah,3451,nsw,19081027,07 09581733,6832250
1753,nathaniel,cobbett,31,east place,locn 2042 gillingarra,marsden,4034,nsw,19670217,04 03313199,6113639
1903,donna,scarce,231,ragless circuit,parkridge villa,concord,2148,nsw,19030308,04 15039746,7410021
424,eva,braithwaite,45,marcus clarke street,coogee beach caravan resort,sandy bay,3188,vic,19460716,03 01356008,6117908
593,travis,alves,2133,levien street,colmarnock park,goodwood,2800,nsw,19540618,08 66333295,7989882
546,shannon,rees,48,hodgson crescent,larnach,elizabeth south,6536,wa,19330326,07 88148805,4936459
44,heidi,faull,41,arakoon crescent,mehruda,brighton,6027,vic,19080427,08 87576039,1399578
144,roger,slape,30,anne clark avenue,corporate house,mannering park,2430,qld,19780831,04 77013850,2612068
247,scot,graue,4,macquarie street,robe community health centre,winchelsea,2113,nsw,19680425,04 61376475,2942564
1843,andrew,clapham,18,lindsay street,roger dee,cunnamulla,2617,nsw,19491208,07 63909609,5625347
479,gail,moerman,3,kingsford smith drive,bright view,new town,6057,nsw,19890406,07 23079962,9303886
1882,joseph,meaney,60,verbrugghen street,tongul,lake illawarra,3065,nsw,19170527,02 58393501,5654974
214,dominic,reid,51,berghofer court,brentwood vlge,wyongah,3095,wa,19441018,03 06234742,7850653
550,milton,beadle,49,james smith circuit,first avenue,connolly,4655,nsw,19300211,04 96960585,5740671
1293,amari,white,1,strickland crescent,boundary farm,hoppers crossing,2536,qld,19580715,07 20447229,4093774
199,joan,waller,10,de little circuit,trapalanda,kirwan,5211,nsw,19020820,02 50544042,1451597
1585,george,berry,8,mcnicoll street,palm lake resort,bayswater north,2126,wa,19440827,03 01439510,6570479
158,shelley,covino,47,o'connor circuit,studio indigo,angaston,4221,vic,19950501,02 27081864,2098325
554,edna,paterson,2,southern cross drive,gummy gully,dromana,4077,vic,19320422,07 74933328,5352915
645,patricia,bradshaw,3,laycock place,hazelwood garden,taigum,3194,tas,19170429,02 66785881,5230406
186,teresa,schuermann,16,albermarle place,peninsula retrmt vlge,blacktown,2232,wa,19640927,08 79573568,3945350
1135,kevin,campbell,7,whitfield circuit,lst hse on left,larnook,5070,tas,19390608,04 27859672,8031056
1254,tristan,bishop,95,pinschof place,mederberrin farm,lake heights,3941,sa,19530217,04 14029032,2753580
258,toni,menzies,86,rivett street,wellwood,sandy bay,6462,sa,19160828,08 19392512,8037202
174,jocelyn,wallent,52,kepert place,wyuna,warooka,2068,vic,19860907,04 76591638,4465343
1471,ashley,chandler,76,strehlow place,littlemount,carina heights,2650,qld,19890304,04 51371074,7829314
83,andrew,green,18,woolner circuit,clayton farm,loganlea,5162,nsw,19290226,03 57590487,8858678
515,connor,reid,18,canberra avenue,villa 724 henry kendall vlge,peregian beach,4419,vic,19220112,08 60504470,9625246
1179,joseph,nikkerud,118,tauss place,glenoak,niagara park,3134,wa,19980824,08 40063166,4818471
1335,stanley,akele,6,budyan court,rosebridge,newborough,7187,nsw,19500303,03 20183673,3126940
1246,walter,green,24,service street,argyle,rowville,5008,nsw,19421015,08 38308532,2382886
905,alma,fernance,115,maribyrnong avenue,larnach,st albans,2250,nsw,19810926,03 87317008,8575027
1727,victoria,pascoe,6,hone place,mayfair,helena valley,3740,wa,19841106,03 61853407,9344554
1912,kathryn,ryan,28,gregson place,secatry,camperdown,2537,nsw,19230517,07 84253692,7597861
1242,david,binns,66,cosgrove street,bringalong,north hobart,4109,nsw,19990810,07 47257510,5084001
548,richard,wooley,62,arawang lane,north lakes estate,wyong,4740,sa,19910608,07 86507780,4479206
1389,mckenna,corbin,4,hemmant street,kilvinton village,carine,2281,wa,19091114,03 19459038,7192864
76,kerry,bellchambers,29,messenger street,bowan downs,leichhardt,2170,nsw,19170710,07 04240584,2681937
1528,mary,jolly,15,middleton circuit,telemon orchards,cooltong,3174,qld,19780803,08 52911493,6964714
438,jordan,gade,46,musson close,villa 2,maiden gully,3174,tas,19551014,08 11000325,9192122
886,patrica,muhsam,4,gill street,inglewood,briar hill,3152,qld,19460723,08 53298280,1626970
328,devin,alderson,34,woollum street,ortawenah,montmorency,3065,wa,19550618,07 11858017,4257217
1535,ronald,doman,7,meeson street,blacklead farm,labrador,2230,vic,19110307,08 39203634,1954915
1290,stephen,nguyen,5,melba street,wealdbarns,anglesea,3500,wa,19360604,07 32325123,5899005
239,kelley,tippins,150,couvreur street,kurrajong,bundaleer north,4309,wa,19560310,08 15610092,4540288
1462,james,paterson,329,slessor crescent,emerald garden,east hills,3041,vic,19600511,03 35292492,7833477
677,vance,cannell,37,boustead circuit,kittisford,berkeley vale,2527,vic,19720702,03 54397037,2086521
724,philip,domek,24,hubbe street,sec 21,lower chittering,4115,sa,19040224,04 27915321,4275932
848,ella,mezhvinsky,29,mcalpine place,wirreander,frenchs forest,7250,wa,19090129,03 53778612,7764916
1338,betty,herbert,46,novar street,kersey' south,south grafton,6280,nsw,19030124,03 16267616,7072805
1509,patricia,badman,37,waller crescent,kela,gaven,6152,nsw,19460422,02 90558599,9760798
1285,amber,embrey,41,jennings street,oakey isle wallis lke off,dural,2766,vic,19500412,08 31159691,6438206
1021,michael,barisic,91,sheaffe street,carlton hill,wahroonga,3013,nsw,19990307,03 83102705,8280520
340,marion,bishop,57,shenton crescent,kordella park,glen innes,3556,tas,19480509,07 73757652,7388696
1810,katherine,noble,154,furphy place,sunset,potts point,6317,nsw,19560623,04 06482603,6056444
769,janet,ryan,167,kirwan circuit,hilltop hostel rowethorpe,beaumaris,3021,qld,19151111,02 52405010,7652117
614,joshua,bennell,24,malara street,booligal,woodlands,2087,nsw,19721007,04 70313618,8030856
1261,chad,bowerman,1,crafer place,oliwen,brighton,3844,vic,19860819,08 93858997,4742080
1856,donald,schembri,8,paul coe crescent,foveaux terraces,thebarton,2026,qld,19430915,02 38733351,8801636
160,frances,cupo,61,griffith place,charters towers electorate office stock,parkside,4215,nsw,19650314,03 26871164,2399949
1488,sabrina,marlow,58,elkington street,willowcrest,tingalpa,2850,sa,19181106,08 89041836,8768883
1170,carter,garden,998,duffield place,georgedale,campbelltown,3138,nsw,19611207,02 36279763,4983367
378,alissa,campbell,6,carruthers street,combogolong,west lakes shore,2075,nsw,19820903,03 85849655,3112065
1518,julia,woollaston,1,stuart street,wiangaree,mulgrave east,3216,nsw,19250329,02 25628315,3772459
31,alison,macgowan,7,foveaux street,pleasant view,redbank plains,4114,wa,19010309,03 65374017,3318014
1133,elmer,marinos,39,lawrence close,clanoc cottage,eight mile plains,3266,nsw,19420907,07 51737758,5964246
1496,lauren,truman,6,downward place,golambio cottage,boulder,6155,act,19301219,02 52961362,2783579
285,james,merckenschlager,103,russell street,lavinia park,rochester,2770,sa,19921207,04 33866337,8432031
120,khloe,ryan,37,selena close,riverside station,mount isa,2096,qld,19250503,08 50367986,2094708
1051,william,noble,96,goodsir place,mundine 30 km,coffs harbour,4114,vic,19900623,07 73256310,3642371
1861,ronnie,hauser,13,rule street,allandale aged care facility,punchbowl,2096,vic,19620816,07 98636890,5944949
1343,wanda,prestia,24,cumpston place,mac donnells bldg (cnr grafton s street,deniliquin,5072,vic,19231213,04 48267908,6206567
319,emma,struck,22,disney court,john flynn hospital,petersham,3340,wa,19150919,02 07366689,1846021
1379,doris,matthews,30,freda gibson circuit,arcadia,lockleys,2282,vic,19180220,07 38097555,7481728
1007,hannah,rial,899,batchelor street,prospect creek,aitkenvale,2913,vic,19330721,03 88489970,3670415
1772,lisa,lomman,56,streeton drive,beltrasna angus stud,gordonvale,2096,vic,19251225,03 70265759,3839103
1619,pamela,renfrey,64,fawkner street,willera,blackheath,2263,nsw,19560519,08 63607142,3932884
557,olivia,albertini,4,hackett garden,lake side caravn park,westmead,3068,vic,19730410,02 92796286,4551062
985,abigail,noble,3,hargrave street,brundah property,blacksmiths,4720,tas,19130523,03 05867246,8349334
1203,mary,nguyen,31,davenport street,strathleigh,scarness,3465,nsw,19771127,02 01144499,9190774
1090,ava,reid,42,currong flts,phyliss stewart house,eastwood,3825,nsw,19840322,08 87644699,3379382
895,kurtis,speight,9,castor place,denture clnc,eden,4152,nsw,19620730,03 27206715,3007592
603,michael,white,43,hawkesbury crescent,gummy gully,minto,3690,vic,19060410,03 07116299,9627904
643,kerry,bristow,102,bonney street,villa 2,corlette,2535,nsw,19520129,08 71526398,5756309
1102,william,roche,48,north place,kareela,the rock,5112,vic,19600819,02 91096861,2202675
1661,nancy,nguyen,41,hunter street,ethnam farm,morwell,3960,vic,19300406,03 85096766,4986310
376,kayla,bullock,50,baraclough crescent,lakeview court,athelstone,4034,sa,19200229,02 86629447,8598656
854,eleanor,webb,39,biggs place,red gum lodge,ballarat,2153,vic,19270504,08 62561225,3910682
843,james,suzor,8,wolfe place,redgums (rmb 1239),paddington,2390,qld,19740706,03 46493951,1896768
1983,scotty,harrington,69,summerland circuit,cooee,robina,2092,wa,19621014,03 05278823,6735947
101,joshua,robson,54,robertson street,st helens pastoral co,lalor,3136,nsw,19340819,03 44432638,4455073
532,damien,stanfield,134,gosse street,mariner views,deagon,5066,wa,19430404,08 59791585,8038335
632,lupe,hoehne,7,hawker street,garden settlement,port pirie,4109,qld,19581210,04 81559742,7498902
982,gertrude,bridgland,5,monaro crescent,eagle crest,cabramatta,2576,nsw,19040131,04 23643777,5226457
1830,john,mccarthy,21,dines place,drury village,ashfield,7006,nsw,19811007,02 81927114,2299253
1588,robert,lira-gonzalez,19,wray place,murrumbung,birkdale,5602,qld,19291004,03 83603117,9249576
1263,lawrence,dixon,17,cracknell street,women's health cottage,mount bryan,3805,nsw,19010622,07 43034019,7984299
619,theresa,beadle,25,blackman crescent,apt 16 the village,oaklands park,2103,wa,19040514,04 65661298,3406322
22,randy,chanter,5,santalum street,allambee reserve,sunnybank,2257,nsw,19650217,02 72690512,3474966
761,jennifer,stephenson,19,mclaren crescent,apt 21 the manor,auburn,6532,sa,19290929,02 49036587,2828111
0,elizabeth,egglestone,7,mugga way,johnflynn medical centre,bunbury,4133,nsw,19040822,07 77100071,7341937
1749,theresa,clarke,14,ingamells street,creecoona,thornbury,4216,vic,19910226,08 14319717,6871492
70,johnny,eyles,3,daglish street,tillside,ivanhoe,2028,nsw,19220708,03 39575606,1488005
1909,willow,white,119,pridham street,henry kendall bayside,canterbury,2049,nsw,19861009,03 36431866,5433072
227,timothy,berryman,13,starke street,b & b hooper farms,wahroonga,2485,vic,19760216,02 32698324,7218796
1653,harold,rivers,52,jarman place,walkers ridge,alfred cove,3155,vic,19030302,07 10355747,4484616
1746,michael,clarke,5,willis street,tarbuck bay,ryde,2205,vic,19490719,02 26292188,4953321
910,kristin,white,69,priddle street,lindenleigh,mentone,4670,vic,19721006,03 64733142,3810415
882,leah,butt,3,fristrom crescent,john flynn hospital,mitcham,2100,nsw,19180104,04 36046736,2845393
1579,lisa,bobbitt,6,diamantina crescent,wattagan vale,torquay,4035,nsw,19851103,03 47218919,9726484
1608,emery,faria,39,allchin circuit,pevensey,flagstaff hill,4740,nsw,19671031,03 14588402,9675356
528,samantha,hartland,14,bindel street,taronga,lower templestowe,2705,qld,19930606,04 34812516,4947170
1486,jeff,joannou,53,gilmore crescent,edin glassie,swan hill,2666,nsw,19290625,04 22067797,7286755
23,valerie,szocinski,947,lowanna street,narangi,cudal,2619,vic,19030711,03 57606272,8777854
1249,jean,feeley,8,louisa lawson crescent,johnflynn medical centre,smithfield,2750,sa,19820127,04 50190071,4496756
763,doris,reinmuth,32,de chair street,sanctuary lodge,noble park,4872,nsw,19390612,08 03553456,6187933
354,joshua,agius,50,badimara street,bexley,para hills,3125,vic,19250413,03 52165366,2243193
889,randy,markotany,760,lexcen avenue,wombat hill,calen,4340,vic,19460918,02 05333461,9484350
17,mildred,campbell,118,huelin circuit,wildefell,yeronga,2517,sa,19860527,03 04040548,9585814
1022,reba,bradshaw,7,smith street,laureldale,applecross,4311,vic,19810706,03 82043031,5144104
396,gayle,swayne,24,casson street,yarawee,fadden,3076,wa,19210508,04 39233246,8988606
