id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
7336,   robin, rundle,11, oxley street, inishmore, brighton-le-sands,4116, nsw,19020226,40, 03 64753186,6424659,1
8941,   betty, galbraith,26, kavel street, glenbrae, greenwood,5343, sa,19740708,26, 02 34944180,7089536,3
9403,   thomas, geraghty,23, holyman street, hawksview, campsie,4069, nsw,19890831,24, 07 42472002,8463335,4
9428,   brian, nguyen,8, rosella street, casa corrigia, godwin beach,6020, vic,19060509,32, 04 90646765,2881469,0
5819,   todd, forby,8, stretton crescent, windalea, woodcroft,2114, vic,19140309,26, 02 15859159,4081965,4
5670,   jeanette, white,22, donnan street, janefield, cronulla,2747, vic,19880522,27, 03 19567677,4612997,5
6837,   diane, webb,64, julia flynn avenue, rp 31513, klemzig,4352, tas,19710711,27, 08 14535403,2163648,8
2737,   lexi, alderson,11, barangaroo street, wallcliffe medical centre, broadbeach waters,3629, wa,19330119,33, 03 69407014,3475008,1
4805,   joseph, bradshaw,1, goyder street, balmoral garden, sefton,5341, nsw,19050919,32, 08 26983191,2177599,9
4694,   anna, blackwell,64, campaspe circuit, adams cottage, ballarat,4218, nsw,19590328,27, 02 23715857,5845318,5
8738,   riley, cute,29, coobina place, ettrick, kardinya,3106, sa,19870219,30, 08 61311041,5828906,8
394,   chana, hamon,79, limbunya street, paraquilia, st albans,2830, wa,19200928,30, 08 91657131,8087668,1
1010,   aniyah, denne,7, grampians street, betholly, cunnamulla,2290, nsw,19190804,28, 08 83287106,3459722,6
9703,   christina, rosendale,7, metcalfe street, skerman chambers, armidale,4035, vic,19310206,25, 04 83583440,8840637,1
1432,   tiffani, jesser,16, investigator street, fiveways, giralang,3166, wa,19971007,29, 08 57665280,8676606,5
6087,   katherine, white,21, biffin street, locn 5940, parkdale,2251, qld,19621111,26, 02 02182067,6209374,7
7795,   halie, coady,46, conigrave place, upson & downs, wundowie,3048, vic,19770613,23, 07 78283617,2194552,2
5227,   cody, nguyen,110, bainton crescent, mooresley, bronte,3305, wa,19550522,30, 03 95853503,4520286,0
7130,   michael, cannons,2, longford street, kookaburra village, buccan,4740, act,19640718,30, 03 39980837,4170053,9
9665,   kayla, priest,81, dooland court, kingway tourist park, wanneroo,5114, qld,19030904,35, 02 23077418,1600439,3
907,   matthew, green,33, hannan crescent, mandurah retirement village, figtree,3875, nsw,19500309,36, 07 10200288,8529385,5
5447,   mason, ladaniwskyj,40, baldwin drive, welikeak, ermington,6153, nsw,19360726,17, 03 77001377,5047819,6
1762,   lemuel, cadman,169, melba street, rowethorpe, north ryde,4066, nsw,19991202,20, 02 70902232,5350017,6
5405,   richard, allik,25, croton street, cox court hostel, athelstone,2165, nt,19670102,25, 02 28657397,8849444,6
4440,   joshua, gulliver,25, drake brockman drive, doocarrick, fullarton,2560, qld,19670318,31, 02 17464401,5035489,3
1644,   kathie, miles,16, follett street, bridgewater quest apartments, hazelbrook,4165, sa,19540528,28, 04 98876814,3867329,9
6899,   kathryn, white,30, murchison street, balmoral garden, moonah west,2452, vic,19300508,31, 08 81978409,8166215,3
4816,   theodore, hand,5, melrose drive, bexley, bray park,3724, wa,19070623,23, 07 91583633,3623336,2
8158,   brian, morcom,1, padbury street, henley appartments, malvern east,6023, qld,19980118,35, 03 59037208,4269984,2
2008,   deja, white,7, barritt street, kalang, osborne,2328, nsw,19970302,35, 08 27388951,6104076,3
3724,   francis, white,31, playoust place, malanda orchard, whiteside,3942, qld,19770709,36, 03 34755212,6017313,7
9274,   kathryn, nguyen,21, woodfull loop, yaraan, cassilis,2605, qld,19790604,26, 08 49097069,8439845,2
7928,   michael, eyles,24, blackwood terrace, brentwood vlge, rochester,6284, nsw,19231214,26, 08 45931299,4527568,0
333,   bailey, bishop,22, albermarle place, kilwinning, biggera waters,5112, vic,19990228,28, 04 25382205,7241470,1
1867,   alana, noack,46, burnie street, talooby, hamilton,2655, vic,19370912,38, 03 59099724,8665191,3
5946,   guy, wiseman,9, mcburney crescent, locn 5885, suffolk park,2088, qld,19160527,27, 02 86486133,6276498,9
1700,   rachel, librandi,38, bland place, yellow dam, manunda,3034, qld,19320717,30, 02 88274816,3370691,7
6981,   ralph, hamrol,5, la perouse street, the avenues, moorabbin,3444, nsw,19440716,33, 04 29100868,5551585,2
838,   margaret, finlay,10, cowan street, rowethorpe, berala,4121, qld,19271221,31, 03 69101933,1517587,7
8623,   michael, gou,17, nimbin street, cabrini medical centre, mckinnon,3031, vic,19900314,36, 03 99980226,6188543,0
474,   sherri, ryan,5, boolee street, rio rita caravn park, tingha,6007, nsw,19470214,23, 04 55795575,1938017,5
8762,   donna, mccarthy,34, baldwin drive, sylvan park, albion park rail,2145, vic,19321102,35, 08 61559853,6190531,6
9639,   april, campbell,6, foxall street, westbury, dungog,4214, vic,19791121,29, 08 92699347,9114736,3
2530,   mildred, clarke,130, mollison street, grandview, leeton,2028, wa,19000212,25, 08 72891532,8320711,3
6298,   marion, d'emden,2, embling street, whattleglen, yeronga,2192, nsw,19460128,25, 03 12281088,7441521,3
1490,   charles, green,15, duffy street, nioka, guyra,2880, wa,19270728,29, 04 01602945,3692362,8
8006,   christopher, mcmullen,11, houghton place, cargo road, knoxfield,2260, nsw,19561025,31, 07 60540717,3959951,0
2873,   jennifer, lock,1455, mckinlay street, aranmor, oaks estate,3150, vic,19151127,37, 04 56639811,7096181,8
9655,   rita, blackwell,7, heaton place, village on the green, burleigh waters,3926, vic,19770207,34, 08 56895383,2756492,3
9241,   charles, bennier,133, piddington street, wild cattle island, warooka,2646, wa,19350405,24, 02 01027915,9182308,9
6594,   robert, blows,240, dowsley place, the yukana retirement village, lismore,2500, vic,19541115,34, 04 06901798,1160701,3
9777,   dora, clarke,93, rosman circuit, whattleglen, stanmore,7250, wa,19510820,30, 08 65900987,6433755,5
1355,   mary, berry,12, medley street, isabella est, upper coomera,2224, qld,19910326,33, 08 72815616,1197960,1
7749,   david, tyerman,20, eggleston crescent, freonbrae, ryde,4220, nsw,19170526,35, 08 65476154,6264735,9
6727,   james, dinnison,76, dianella street, the old house, castle cove,3082, nsw,19521201,21, 08 46708918,9072109,2
5634,   shane, mason,39, mckillop circuit, dark corner, wallsend,2206, vic,19660517,37, 03 07223559,3940696,7
6320,   lynn, stephenson,76, springvale drive, wollartukkee, alfred cove,2800, nsw,19630816,36, 02 77395817,2863207,9
495,   grace, zheng,38, lampard circuit, st john of god hospital, aitkenvale,3071, nsw,19870618,32, 04 23206277,2486287,0
9110,   billy, spagnoletti,57, woodgate street, lassaan, mooloolaba,3115, nsw,19030902,30, 02 48944653,2093960,7
1060,   aurelia, symmons,92, golden grove, wonba, minlaton,4515, vic,19970202,34, 02 93923834,3301815,5
3897,   anthony, tiedemann,5, shenton crescent, cabbage tree, salisbury east,3046, vic,19451014,26, 07 31814311,2277137,5
2275,   rose, morrison,8, trainer court, glendora, eglinton,2093, qld,19750710,33, 08 63215937,4646226,7
9177,   carrie, saccardo,2, copland drive, cottage rn east, bray park,4305, vic,19280831,28, 07 23771125,6091226,2
8336,   edgar, senesi,55, mawson drive, fiveways, hectorville,6210, wa,19790320,30, 02 75800922,9678672,2
950,   john, stolz,42, chinner crescent, bangaroo (cnr willowvale r road, toormina,2750, vic,19331130,31, 08 29070493,7050078,8
8595,   wilma, stephenson,16, george street, matilda blue, barmah,2830, tas,19411118,23, 04 66561248,8596345,4
7137,   carson, coleman,27, matcham place, yuvam, lake cathie,2800, qld,19970429,35, 03 81772833,4653982,2
5535,   arthur, mason,250, canberra avenue, coorrabin, broken hill,2485, vic,19770904,20, 04 16725011,1343221,0
3408,   harper, southgate,19, ardlethan street, glubbaan, concord west,3109, wa,19860306,24, 08 46737206,8826187,8
6628,   ivan, commons,33, benham street, coolamon road, auburn,6053, nsw,19210321,22, 08 77938019,3737935,6
4981,   mark, fitzpatrick,92, mina wylie crescent, school residence, balwyn north,2550, nsw,19720615,21, 08 16936866,8250795,2
348,   bradley, white,164, mckinley circuit, moonah, black rock,4124, nsw,19041030,37, 02 80690970,4248501,8
6883,   mark, campbell,37, corinna street, dananbilla, ross creek,2747, nsw,19920307,33, 07 00403237,7138397,8
4117,   benjamin, hanna,324, meehan garden, gliding gulls, marion,2731, vic,19010315,28, 03 25957526,8299699,8
8096,   alfonso, szysz,31, baracchi crescent, earl haven, fish creek,3214, nsw,19670316,26, 03 38942598,5717225,4
1969,   nathaniel, koopman,21, rylah crescent, martins well station, port macquarie,2830, qld,19610603,37, 04 45311557,8209750,1
575,   tamia, petersen,17, nungara street, terranora, lismore,3282, nsw,19030227,26, 04 18824157,6621493,5
180,   laura, sperrin,24, howitt street, tulse hill, manunda,2527, nsw,19401023,21, 02 21269822,8444049,6
1839,   catherine, galbraith,51, house circuit, callitris, smythes creek,7248, nsw,19690320,30, 07 71890212,2127258,4
1566,   arthur, bellchambers,10, starritt place, green vale, lalor park,4703, vic,19270805,36, 03 29425100,5576029,3
5072,   roger, cassebohm,82, maxworthy street, taronga, modbury,5075, qld,19160830,28, 03 94675652,2079795,9
7087,   elizabeth, laudereau,62, dore court, berragoon, tyndale central,2260, nsw,19430922,27, 07 98888851,4197234,0
850,   richard, grimstead,1, mokoan place, bidgee park, coromandel valley,4121, vic,19420317,29, 04 00668623,2252948,9
5397,   melissa, stanley,44, brough place, llangollen, raceview,3190, vic,19160722,29, 04 90827981,3672010,9
304,   paul, dunstone,12, lawrence wackett crescent, cranham, willows,2026, nsw,19120326,23, 08 87120282,6451542,5
4998,   pamela, lamprey,95, diamantina crescent, summerset park stud, wingen,850, wa,19610728,32, 02 89606961,5275189,9
2005,   brendon, rawlings,1, walton street, divisive, morphettville,4032, vic,19340122,36, 07 01775800,3174215,3
297,   sarah, witthoeft,18, keverstone circuit, brer park, thornlie,6030, nsw,19610602,21, 02 75695967,9785163,2
200,   evelyn, grossman,14, riddell court, kangaroo grnd, wangaratta,6023, nsw,19080630,34, 02 46282744,4104060,8
3836,   frank, simmonds,103, pambula street, posetto, port lincoln,2041, qld,19371031,35, 08 96328625,1157106,9
258,   toni, menzies,86, rivett street, wellwood, sandy bay,6462, sa,19160828,28, 08 19392512,8037202,2
3581,   karen, mcelhinney,10, ulva place, grammar school, sanctuary point,2287, nsw,19110427,37, 03 08591871,2366768,2
9773,   quinton, bhummabhuti,1, rossarden street, tintenbach, armidale,2195, qld,19920604,31, 07 79010009,1731163,2
3695,   michael, tompsitt,58, macquarie place, bakers creek, como,2049, nsw,19601124,42, 07 98302616,4969506,2
6669,   gloria, haythorpe,11, muresk street, headland garden, mittagong,4350, nsw,19441208,31, 04 22389791,8499250,3
5068,   greyson, bansemer,67, emery street, hopeview, newcastle,2073, vic,19390104,24, 02 29401687,5199025,0
3573,   rebecca, millane,8, allambee street, old cob, dutton,2145, wa,19481005,27, 02 39509750,9027663,3
6533,   cynthia, frew,14, hannan crescent, two tree hill, glen innes,3930, nsw,19280831,31, 03 12950217,3876007,4
4104,   robert, webb,60, salomons place, key, the basin,2443, nsw,19870507,31, 04 93518903,6208612,5
1202,   eric, fleet,9, burns circuit, carrington retrmnt vlge, north rocks,2074, vic,19760608,30, 03 73176813,9817211,0
6707,   mary, stanley,4, lucas place, cliffdon park, oakleigh,2230, wa,19500420,25, 03 33362356,5797515,0
432,   joyce, mcfeeters,50, leeper place, bonnie doon, marmion,2903, act,19500330,28, 04 31557309,4060594,1
418,   heather, suban,3, derwent street, greenhills, bungwahl,4285, sa,19920120,26, 02 23068755,5033425,6
2455,   anne, matthews,74, dooland court, kilngrove, seaforth,2137, wa,19300426,35, 04 01319831,2363286,8
2915,   doreen, malbasic,16, weld street, cumkillenbar, kirwan,2843, nsw,19171007,22, 08 44448179,4587235,5
4551,   william, clarke,27, pullen street, red cross units, boyup brook,4868, qld,19660215,26, 07 13418961,6627307,5
2375,   lucia, teeboon,52, pearson street, eden park, st kilda,3199, nsw,19431219,33, 07 24101273,7127991,8
4596,   thomas, dicaterina,1, mountain circuit, larnach, kilsyth,4806, vic,19310725,20, 04 83090354,2639931,1
3307,   jaqueline, boxhall,31, altson circuit, brambletye vinyard, frankston,2546, qld,19580627,36, 02 05943854,7002261,4
3398,   anahi, mcgregor,14, chaseling street, jewells medical centre, seddon,2209, qld,19160728,28, 07 58975264,1146064,4
8661,   michael, coleman,55, burkitt street, kurrajong, robina,4572, qld,19870321,27, 03 31034130,1574987,5
1195,   paul, singleton,315, gooromon ponds road, vil 21, belmont,3707, vic,19000102,29, 08 05122226,2591044,4
3584,   edna, allard,5, gillespie street, karma park, regentville,3184, vic,19450807,24, 02 94865719,1846262,2
6841,   herbert, coleman,14, galibal street, hervey park, stockton,4220, qld,19440106,31, 08 20756450,6087232,6
9151,   avery, hawes,860, blackham street, airlie, blacktown,2905, vic,19521110,29, 07 10115389,4683181,5
2513,   maryann, nguyen,48, marks place, illoura glass studio, rosetta,6530, nsw,19861005,32, 07 32815115,9262999,6
4446,   lauren, bridgland,75, investigator street, cherrybank, garran,3300, qld,19611203,25, 07 56533161,5832659,8
9849,   soren, white,3, currie crescent, belconnen animal hospital (cnr coulter d, bligh park,7263, nsw,19501116,29, 08 92244516,8437852,5
5698,   isabel, green,4, dundas court, arthella, lalor,2517, vic,19501214,30, 08 47170865,2955191,6
8526,   anita, dent,79, kitchener street, salford waters re, dimboola,3205, qld,19100323,30, 07 61734432,1901456,4
7382,   malachi, webb,4, greenough circuit, lincoln close, worrigee,4017, vic,19760506,27, 07 47608637,7838867,6
819,   shane, crouch,10, francis street, folscoit, granville,5680, nsw,19741224,28, 08 26343237,3414727,5
1491,   melissa, kouzaba,736, bellingham crescent, immanuel garden, boggabri,4218, qld,19230414,32, 07 68808722,2816422,3
2905,   curtis, finlay,6, shenton crescent, eurunderee, roxburgh park,2536, qld,19160418,33, 02 20648852,8740974,4
4283,   ester, karlsen,7, clift crescent, jillico, moruya,3095, qld,19781208,31, 07 82360545,2686496,4
5706,   earl, paddon,40, officer crescent, port 262, emerald beach,3058, nsw,19750507,34, 04 83389569,3191929,3
166,   edith, dallas,5, lampard circuit, adventist retrmnt vlge, miller,2430, vic,19291004,18, 07 03166259,1555934,7
453,   betty, o'garey,165, mareeba street, engelbert wing, dural,2460, nsw,19611124,27, 07 74635624,3095505,4
2173,   marty, griffen,9, bonney street, st john of god hospital, werrington,2166, qld,19920806,25, 03 00924177,1049205,4
7468,   timothy, cowell,50, marungal avenue, cerbrus, smythes creek,4165, vic,19970419,30, 03 12348193,5311805,8
2480,   steven, canavan,55, dexter street, lashbrooke, middleton,5502, qld,19600113,22, 08 32656417,5626633,7
4449,   jake, doman,15, northmore crescent, willaroo, st johns park,4700, vic,19800607,23, 08 23990635,4225041,1
2532,   robin, tettmar,23, dean place, shaudell, belgrave,3357, vic,19700829,30, 03 17765553,6236805,8
8321,   madison, westbrook,22, hugh mckay crescent, villa 127, rose bay,3556, act,19490613,33, 07 63406240,8153155,4
9753,   georgia, sherriff,1, ashburner street, willmont park, sunshine,6330, qld,19810707,25, 02 49324446,3174705,7
6124,   cindy, urenda,27, quaife place, morocco, bundaberg,5214, nsw,19851220,30, 07 34669658,8984492,1
7220,   daniel, nguyen,332, sturt avenue, ashens street, moffat beach,2477, vic,19870903,34, 07 46977356,4932131,0
6613,   toni, forwood,242, oldfield circuit, edinburgh vlge, campbell town,3105, nsw,19020807,27, 02 56585352,6198988,2
8087,   george, astley,23, mackey place, carrington garden, harrington,3002, nsw,19090422,24, 03 33527367,9973588,4
6362,   sophia, shepherd,16, tarra place, amblin caravan park, orange,4478, vic,19860109,25, 08 58701218,4945581,4
4153,   walter, mccarthy,9, skardon street, bakers creek, greens beach,3018, nsw,19520509,25, 08 97394390,1288667,8
8493,   frank, conaghty,3, ross smith crescent, villa 5 moline village, northmead,2603, nsw,19980316,27, 04 72299917,6378600,8
7421,   samuel, easthope,9, elwick place, doribank, burpengary,2066, vic,19990926,28, 02 49666444,8872156,1
6160,   leroy, lydon,4, whitton place, glenmore, brooweena,2425, nsw,19090314,24, 08 79026315,8503106,1
4144,   grayson, berman,3, fincham crescent, windarah, tusmore,4655, act,19891224,30, 07 58650526,2057851,3
2134,   kristen, white,64, lunn place, yarrimbah, killara,2062, qld,19401201,29, 02 96724083,6913595,7
4761,   randall, clarke,10, bendora crescent, mayfair, como,2305, wa,19090919,29, 08 76157335,6459320,5
408,   arturo, spicer,50, numeralla street, elizabeth residential village, charlestown,3198, nsw,19960116,27, 02 01039171,8231780,8
1007,   hannah, rial,899, batchelor street, prospect creek, aitkenvale,2913, vic,19330721,35, 03 88489970,3670415,4
308,   jade, drechsler,34, onians place, nioka, ascot vale,2119, act,19371109,34, 03 47323101,8398664,6
3506,   franklin, rawlings,77, mouat street, ocean shores shopping village, yass,3579, qld,19160909,31, 08 14903860,8594907,5
310,   charlie, dreyer,47, thornhill crescent, rodeo ground, cremorne,2753, nsw,19700809,37, 07 71280539,4604938,6
3312,   aubree, kowald,6, bauhinia street, parraweena, kinglake,2153, qld,19900520,24, 07 29130671,1712477,5
2655,   lenora, david,72, marr street, austral farm, sandgate,4814, qld,19461224,31, 02 63279264,5022802,7
22,   randy, chanter,5, santalum street, allambee reserve, sunnybank,2257, nsw,19650217,27, 02 72690512,3474966,1
4489,   clark, mcelwee,5, nelumbo street, bexley, yagoona,2354, wa,19460313,32, 08 91138727,6010469,1
2763,   alexis, mcbryde,17, macintyre place, section, greenwood,3166, nsw,19160508,38, 08 89886024,3922566,0
1271,   john, raethel,22, shoalhaven avenue, sheep station, ringwood,2904, nsw,19150901,26, 08 82821813,3678337,4
3698,   scott, bishop,112, knox street, dugout 65, berowra heights,3690, nsw,19011014,32, 08 15215982,2324621,9
5284,   kristen, benger,2, milari street, hillcrest lodge, thirroul,4214, qld,19001011,38, 08 28278272,9977103,9
6498,   gabriela, grubb,7, lavan place, flr 2 dunkheld garden, concord,4207, vic,19481116,34, 03 45840089,2230091,6
1875,   charles, clarke,52, kennewell place, kimbe, cundletown,2340, wa,19391021,19, 04 82940066,4678794,8
7038,   eric, hage,471, beasley street, gobbagumbalin, warrabullen,2605, qld,19151220,19, 08 90173783,5281216,8
942,   donna, blake,67, petre place, acton road, broken hill,2795, vic,19500331,25, 02 16037383,2278563,6
8476,   roger, warneke,2, beasley street, westfalls, blacktown,5023, vic,19580912,30, 07 29876936,3415426,2
1568,   rachel, shepherd,21, dumas street, bagheera, chandler,4556, qld,19280918,24, 03 84656833,2911497,8
1111,   nettie, clarke,25, paul coe crescent, 2nd last on right, wyoming,2099, tas,19010429,29, 04 99296041,9719841,2
780,   chloe, yost,11, windich street, glenmore, woolgoolga,6642, qld,19080429,31, 03 20068299,9002187,1
9654,   michael, grimster,129, ivo whitton circuit, mount beauty, gwandalan,2168, nsw,19980810,20, 02 36759857,8490018,4
7576,   trula, hank,17, kriewaldt circuit, ranchers bridge, cambridge,3977, sa,19700727,32, 03 81521221,5576445,1
9202,   douglas, mcgregor,12, bonython street, brandywine stud, forest hill,4221, nsw,19260318,29, 08 51416077,1283070,5
1029,   brent, lock,27, torrens street, pacific terraces, port augusta,2777, nsw,19161113,28, 04 91147692,6538947,0
5845,   clara, lyddon,92, amos place, sunnyview, ascot vale,5049, wa,19630421,21, 07 76915216,8634221,1
924,   robert, coleman,332, stanley street, medical centre, nerimbera,5050, nsw,19531027,21, 02 39485421,3508630,2
2603,   tyler, rogan,8, crisp circuit, bishops creek, gwynneville,4216, wa,19451029,34, 02 43134526,5928655,1
3127,   bonnie, vincent,25, james street, nittymarra, singleton heights,3038, qld,19080127,19, 02 44308347,5900834,5
9599,   joseph, jolly,17, atkinson street, carrweena, bassendean,3672, vic,19861219,36, 02 94947936,9238761,7
6443,   tanner, potticary,1, rushbrook circuit, yanagin, penrith,2559, vic,19260913,30, 07 82470047,6907194,4
886,   patrica, muhsam,4, gill street, inglewood, briar hill,3152, qld,19460723,33, 08 53298280,1626970,8
6526,   terence, reid,196, holmes crescent, berkley lodge, thornlands,3418, vic,19630114,16, 08 78879141,9412849,1
463,   linda, carbone,4, mckay garden, berkeley vlge, mill park,4074, sa,19680711,20, 02 16236812,9864488,2
3463,   catherine, szymczak,31, middleton circuit, tantallon, waterloo,6027, nsw,19801030,38, 04 73785378,5956259,8
9975,   jennifer, hobson,24, pomeroy street, marlou, laverton,2745, qld,19170303,30, 07 65591971,8159799,3
5609,   zion, perin,6, antis street, rose valley farm, surfers paradise,6103, qld,19040723,31, 03 53901412,5972869,8
6540,   kevin, bail,39, habgood place, oakdale, st kilda,3073, qld,19901206,29, 08 51528950,9918715,7
1383,   alyssa, conrick,14, parkhill street, nyarrin cottage, newstead,3053, nsw,19080606,35, 08 57459802,5805375,0
1110,   jessica, khalu,35, dryandra street, sheep station, morpeth,2450, nsw,19490422,25, 07 55278991,8490710,2
6249,   heather, egan,99, maxworthy street, greenbank, beecroft,3825, vic,19480301,26, 04 56627553,1787303,5
9976,   joseph, fullgrabe,19, mansfield place, 1st hse past (rhs), mount eliza,2154, sa,19200415,22, 03 06563261,6942504,0
1204,   justin, tranthem,6, mcauliffe court, valencia park, warracknabeal,3847, tas,19961206,28, 02 87594231,4836370,7
845,   alicia, white,22, kingsford smith drive, hillside farm, ringwood east,2062, nsw,19970416,30, 04 55098706,8812881,3
4957,   deborah, hewson,464, port jackson circuit, sec 2737, west lakes shore,2130, nsw,19600825,36, 04 59731350,9805971,1
6390,   judith, petersen,56, wiburd street, sheep station, burleigh waters,4217, qld,19910602,28, 03 69126637,2894320,4
9329,   jose, greenland,11, fisher street, amberu, orange,4825, wa,19540928,18, 03 88571307,5172420,0
8055,   ryan, fleet,13, pennington crescent, villa 3, findon,3066, vic,19290621,25, 08 55427076,1697871,6
8599,   helen, joraslafsky,3, pitcairn street, ethelton, belmont,3198, nsw,19600407,29, 02 37317940,7650902,7
7540,   whitney, gustini,48, schow place, eureka, shorncliffe,3350, nsw,19520404,34, 07 53853786,3256177,1
7885,   tammy, gillis,4, lindrum crescent, darlington, greenwood,3355, qld,19290328,33, 04 20135674,6213778,7
1005,   barbara, schuster,91, southam place, brooms head carava, cremorne,6011, sa,19910605,23, 08 10192072,9053072,0
5156,   johnnie, mcphie,25, castleton crescent, john flynn hospital, alfords point,2256, vic,19341227,28, 02 26066296,3467008,6
5385,   adam, alderman,274, boronia drive, arcadia, belmont,2652, nsw,19600126,33, 03 72656295,9773294,3
5445,   claud, berry,16, mceachern crescent, meath mews retrmnt vlge, leichhardt,4879, vic,19140124,26, 03 16699582,4021185,9
5421,   luis, britten,3, dominion circuit, woodlands surgery centre, robina,2590, nsw,19130706,28, 04 40800033,4132606,0
9932,   darryl, cannell,31, towers place, the swamp, geelong west,6225, sa,19110205,29, 04 44029711,2150850,4
2803,   robert, fullgrabe,631, crawford crescent, eurunderee, oak flats,2205, nsw,19870411,28, 02 17356398,4896244,9
6608,   mary, donnison,173, lampard circuit, caravn park, carlingford,2088, nsw,19410922,20, 08 14470040,4967972,5
2864,   george, rees,44, lanley square, cheviot hills, hurstville south,3095, qld,19260711,18, 02 57258554,8667457,6
9076,   annie, glascock,2, nungara street, st georges basin retrmnt vlge, bilpin,2541, wa,19330330,21, 03 52113698,1983800,6
7967,   jason, clarke,7, karla place, rp 24089, doubleview,6019, qld,19290409,31, 07 38050878,9626951,7
1864,   shawn, green,31, namatjira drive, walkers orchard, moorooka,4217, vic,19541018,34, 03 45226899,1503938,7
8755,   katie, scougall,75, steele street, sutton, landsborough,3039, qld,19520326,29, 08 08319657,2788896,8
3226,   james, white,20, willcock place, brentwood vlge, toowoomba,2360, nsw,19360524,36, 08 10691198,9542929,1
7478,   lyndsay, dixon,13, marrakai street, rocklea, wyong,3936, nsw,19320427,41, 03 55303238,9536555,6
4048,   hester, lowe,552, robertson street, post office road, alice springs,4309, wa,19660215,31, 04 03711101,8440574,5
6796,   mary, berry,11, maddison close, ascotvalley, northmead,3216, qld,19810325,26, 02 92198286,2921422,3
7689,   lizette, campbell,29, donnison place, vil 21, kentville,4746, nsw,19030205,24, 08 49529112,4710218,5
7955,   gloria, blake,11, kirkton street, kenmay, beecroft,4077, vic,19030926,27, 02 04969519,1028468,3
7472,   david, berry,23, clarendon street, hillside farm, mount marrow,7021, nsw,19091223,22, 08 06069098,1316560,0
5848,   samantha, green,5, anderson street, rsd shee oak ridge, oakleigh,2830, sa,19011229,35, 07 85309857,5819576,6
9356,   amanda, penberthy,145, macrossan crescent, glen mia, ngunnawal,4700, nsw,19940213,37, 08 37449237,5483545,6
1925,   danny, moyse,20, coxen street, tulse hill, ringwood north,6108, qld,19590609,35, 02 68915878,9660002,4
7203,   pauline, binns,37, purbrick street, cruachan, moura,4122, vic,19541023,27, 02 61289430,3698362,6
7140,   lee, keany,39, gilbert street, the falls, kingston,3149, wa,19230904,26, 04 62686866,9253462,3
195,   andra, green,16, port jackson circuit, kerradan, lilydale,3136, nsw,19890715,41, 02 22945219,4784687,2
171,   joy, gloster,42, gooreen street, brackengrae, surry hills,2427, qld,19060107,27, 03 47523673,8336844,2
2879,   keith, berry,28, gatton street, turramurra house, bunbury,2067, nsw,19921129,30, 08 50500688,4231129,0
660,   mikel, robson,1, fitchett street, spring hill road, mitcham,4650, vic,19051008,26, 02 99314946,8670168,2
7436,   vivian, dolan,20, jarvis place, lethbridge court, parkdale,2558, nsw,19580101,31, 04 38532237,2270360,2
4630,   larry, howie,285, godfrey street, burnie north west private hospital, thornlie,6050, qld,19990325,35, 02 29548174,5611053,6
6342,   eric, blackwell,7, pocket avenue, bethune, loganholme,3030, vic,19291031,32, 02 71676019,9979896,4
6848,   debra, hoffman,43, lawrence wackett crescent, tourist park, berwick,6065, qld,19460619,28, 04 00124596,1094306,5
4875,   frank, orchard,28, jim pike avenue, wagunyah, wentworth falls,6050, nsw,19900718,33, 04 68803221,3781367,8
8745,   charles, green,24, donnison place, trevenson park stud, wilson,4226, nsw,19220121,32, 04 82136710,3677654,1
4562,   scott, hohn,38, henry melville crescent, canberra hse, st albans,3380, qld,19001221,23, 03 83210995,7140953,6
9938,   mary, degugelmo,6, theodore street, redlands, hoppers crossing,3165, qld,19050103,22, 08 46587631,2694987,7
4992,   roslyn, blowes,41, miller street, cascina, bray park,4211, vic,19790604,41, 02 78384727,6905661,2
5016,   kimberly, penno,22, bemboka crescent, raworth cottage medical practice, exmouth,4225, vic,19950119,28, 04 61652326,9507042,3
6700,   patrick, richmond,289, macrossan crescent, myross, chinchilla,4701, vic,19230115,35, 04 41053108,8386900,2
4678,   betsy, vande weyer,20, ennor crescent, john flynn medical centre, greensborough,2077, qld,19210322,27, 08 95850676,5604074,5
7109,   gregory, armiento,21, dolan close, sec 960, frenchs forest,3152, wa,19000106,36, 08 30302572,8301330,9
6369,   clifford, pantel,149, wheeler crescent, royal brisbane hospital, port noarlunga south,4573, vic,19210728,36, 07 02983862,6051541,0
5703,   autumn, lowe,11, archibald street, glenview, jerrabomberra,4061, vic,19861028,23, 07 59250726,4011859,4
8969,   john, lund,8, shannon circuit, jalna (cnr barbato c corner, coldstream,6163, qld,19630624,29, 02 59570706,7854418,7
7227,   joseph, brunssen,1312, wanganeen avenue, willaroo, leppington,2106, vic,19751026,23, 08 26303612,1093996,3
5308,   james, felstead,62, wrenfordsley place, bosmit, cape clear,3916, nsw,19070803,35, 03 80068641,6628358,8
5741,   thomas, thrift,9, captain cook crescent, medical centre, kempsey,3155, qld,19720229,35, 02 33254923,1153487,5
5045,   nicolas, becirevic,3, eggleston crescent, glenview, woodville north,4131, tas,19850430,38, 03 03576624,8860701,3
5947,   james, nicoll,87, miethke place, chain gate, margaret river,4122, nsw,19651127,34, 04 60271312,9751779,5
6041,   arthur, bissett,38, deuchar close, redcliffe showgrounds, moorabbin,2131, vic,19660718,33, 03 68099201,1599949,8
