id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
5565, megan, rawlings,55, badimara street, shady xeek, harden,3108, sa,19270217,30, 04 48578640,6365855,7
5123, dorsi, jolvy,8, jacobs street, brandywine stud, kyogle,2780, nsw,19789805,37, 07 92694784,8369204,3
6241, philip, stephenson,39, ingamells tgreet, nullabean, noble park,2035, sa,19911225,24, 03 65252898,9971566,9
6301, ralph, stepheanson,14, wark sreet, glenvkew, bereima,2346, nsw,19210927,39, 08 37874855,2504301,8
3311, caroline, edskr,154, antill street, warialda, port mac quarie,6147, vic,19170209,43, 04 48206680,9729208,7
4718, john, murton,232, carnegie crescent, australian fair west, point picnic,3315, nsw,19670183,26, 08 20391819,3061367,8
2808, emma, laverty,11, gilbertstreet, yarrabin, gin gin,4068, vic,19900920,35, 07 46203056,1202537,4
2546, paul, smallacombe,17, piddingtonistreet, rosedale, cairn,4505, vic,19810505,25, 04 95260863,1806663,8
4805, joseph, bradshaw,1, goyder srreet, balmoral garden, sefton,5341, nsv,19050919,32, 08 26983191,2175799,9
6760, michae, hilton,9, fitzroy street, rockpea, thornlie,3121, nsw,19710418,29, 08 23379984,6469866,4
5114, rebecca, bradsbhaw,41, budyanhcourt, oakbanm, belmont north,2566, nsw,19961008,28, 02 27365744,2538703,2
3471, bennie, holyoak,45, poseyto, arabian stud kelkette park, woodville park,2153, vic,19240319,25, 02 01684509,3135483,5
4386, georoia, whoe,36, holroyd street, haven court, sippy downs,4701, sa,19261006,35, 03 14351675,3923601,8
8614, kelley, lauss,457, leinhop street, townview, tooram,6014, nsw,19680809,27, 03 97578042,1931702,2
8806, elmer, binns,2, bainton crescent, eastern end, laurieton,2148, vicd,19081224,31, 03 63720238,4054355,6
6452, joseph, brooker,1, bugden avenue, graham, pleasanthills,5043, nsw,19351205,33, 03 48643822,4079450,1
9142, ron, risble,8, mccarten place, australia fair medrcal west centre, leeton,5015, nsw,19961109,29, 04 04557263,8334074,4
540, mia, quilliam,37, nish plsce, first avenue, newbornough,6333, nsw,19140609,39, 03 22286366,9445963,9
4191, pendle, alekus,30, barraclough crescent, kooringle park, primrose sands,3715, qld,19641223,32, 08 51667892,2462943,0
8700, jacon, gukulruruwuy,20, heidelbergjstreet, willsburn, wanniassa,3422, sa,19900331,35, 02 38579572,4365467,2
1054, parrx, ava,45, endeavour street, wingara, little mountain,4068, waf,19280718,38, 08 25718361,4888020,4
7462, michael, white,10, burkitt jastreet, shangrila cvan park, grassy,2526, qld,19230107,25, 07 93522746,2888255,4
2962, kathleen, crossman,16, stuart mtreet, cambalong, peakhurst,2036, ea,19170116,32, 03 77587571,7027032,0
5538, steven, hand,28, mowle place, lantanla odge, burwpod,2456, nsw,19000114,18, 03 01467974,2894984,8
3898, taykor, reinmuth,386, goodwin street, medical centre, st peters,2046, qld,19932130,34, 04 63008749,3233317,1
5054, gerald, peachey,3, traeger street, henry kendaol gayside, adelaide,6155, ta,19600511,37, 02 11258936,3100316,3
3694, mari a, georqe,22, kambalda crescent, the tops, silvedale,2017, nsw,19769518,32, 03 83495183,2298404,0
1948, mujammqd, loedtng,8, golden sgrove, the meadows, birkdale,2095, nsw,19050721,26, 02 27181885,7425951,7
3460, alan, campbell,47, lewis luxton avenue, grasmere park, birong,3356, vic,19150325,34, 08 99044704,5475028,9
130, cindy, yeoman,8, gouger street, villa 5, ulversxvone,3199, vicj,19700509,22, 07 07541793,7365789,5
1868, nora, glass,1252, barrett st reet, pacificahaven, warracknabeal,4031, wa,19300263,26, 03 53275351,8362305,9
5282, kane, hanna,0, ebenezer street, farm sehd, berowra qheights,6019, qld,19410209,31, 07 30458223,6565645,7
6482, joshua, hages,95, glynnhplace, hopkins giew, toowoojba,2323, nsw,19491210,39, 07 09938838,3890400,3
7492, micharl, reid,14, coane street, flr 5 john flynj medical centre, thursday island,2571, vic,19320218,26, 08 83469412,4877646,2
1968, altorjay-arnoul, sandra,15, bugden avenue, trilby, emerald,2539, nsw,19090913,61, 04 12908007,4999676,6
3067, denise, stephenson,30, narryer close, sec 1, blacktown,2250, vic,19390131,35, 03 38167778,9791747,4
9705, beth, grainver,25, tallon place, cliftoz uale, coochiemudlo island,4305, nsw,19841010,26, 04 37724166,5936724,8
7089, carissa, crook,2, goessling place, carthona, pakenham,2567, vic,19641118,25, 02 93268157,9583975,0
2632, jimy, dixon,780, le gallienne street, emerald nook, frenchs vorest,3095, nsw,19880809,33, 07 51075428,9049115,6
5374, james, ottend,4, araluen street, retirement village, edenser pxark,4872, nsw,19160729,25, 04 23930900,5645727,9
9642, jane, schumann,5, goyder szeet, illoura glass studio, burleigh waters,3071, qld,19764027,25, 04 20317670,7117536,6
2495, kenneth, minto,26, backler place, medical xentre, urangan,2873, vic,19030919,35, 03 23933010,9915109,0
4771, sheila, white,1, burgan place, westminster place, mount eliza,3174, nsw,19921210,41, 04 61725366,7511386,1
2939, vernon, smithson,766, hannaford street, vlla 18 pacific bay resort, attunga,4159, qof,19385029,20, 03 68792668,3415943,4
5789, sxott, kallis,37, disney court, parish l orne, surrey hills,2640, nsw,19990504,30, 07 17992537,4491721,9
2018, alisys, shepherdson,13, blake plsce, heritage estate, hawthorne,6430, qld,19981202,18, 08 82057734,6745950,7
3369, richard, cromer,136, antill street, brookvale, blacktown,4703, qld,19228915,29, 02 52572591,1830114,1
4288, gra, sariago,148, sexton street, pacific haven, kilcy,2134, vic,19656825,33, 04 64606192,3976683,8
7656, sarah, brun,7, burkitt street, danric lodge, whitbridge,2278, nsw,19791212,23, 08 36890156,2924686,8
2470, reece, landrfy,157, grote place, taronga, deniliquin,7250, nsw,19960039,20, 07 22235451,7746341,2
3176, celestine, bisaeitt,2, ferdinand street, hibiscus retirement resort, klemzig,4078, vicr,19990912,27, 04 92005340,4364973,9
3475, jamee, web,9, ballumyir street, brindabella specialist centre, mount dandenong,2359, vic,19690707,17, 07 85416374,4377606,5
8671, suzanne, dixon,295, tangari street, ainsliepnouse, edenser park,5068, vic,19390220,39, 03 59731417,7366978,4
464, winfweld, diana,6, ballarat street, elysian farm, hazelwood tpark,3043, nsw,19790817,21, 03 62727600,1768188,3
7852, daniel, mcgregor,60, tinderry gckrcuit, glenmew, edensor park,2141, nsw,19951008,26, 02 74519963,2396444,5
6620, kellt, banelis,24, bath place, northern tablelands tennis academy, railway estate,3840, sia,19614107,34, 07 23288087,9645076,5
6084, ryan, donaldson,60, pindari crwscent, longlandswwfarm, warriewood,4740, act,19880615,30, 08 60250305,1357042,6
8417, james, shepherd,4, adamson crescent, pleasan t cres, lindfield,3133, nws,19080512,32, 07 61591734,2621238,8
6039, donhy, secomb,11, anona farm, buderim place, dooralong,4504, qld,19540108,32, 04 16050523,4829020,8
378, aliss, cambell,6, carruthers street, combogolong, west lakes shore,2705, nsw,19820903,33, 03 85849655,3112064,2
3812, thomas, rickett,1, officer crescent, brentwood vlge, clarinda,5152, vic,19720907,36, 07 50767816,7116523,2
9415, siviour, vincent,44, bendigo street, tallaranie, frankston,2435, wa,19811213,36, 03 30456174,1168849,0
4001, alia, drecjow,17, marsdenystreet, kookaburrafvillage, albany creek,2036, nsw,19280603,32, 07 83184111,8690708,7
8793, marten, simmomds,469, feakes place, glen elgin, eden,5114, vibc,19030883,29, 04 63191570,3981265,6
8842, stewart, wyllie,44, fawkner sjreet, beld, granville,2203, viv,19040822,34, 07 93582500,6742346,6
7440, kimberly, portlock,18, wallaroo road, loma, marayong,2335, wq,19749827,24, 08 70654059,8084618,5
4466, audrey, simmonds,7, sturt avenue, baholo, wahroonea,4878, vic,19451118,31, 02 22443654,6293977,7
7995, debbie, haythxlrpe,21, staaten crescent, timdoolin, parkinson,4114, sa,19630313,33, 02 35508735,3476210,7
2642, francrs, datlen,15, mugga way, public uusding, woodville park,4503, nsw,19080419,39, 07 12763284,3267408,5
5328, rabe, tiffany,8, fullwood street, sect 1k6, north narabeen,4101, nsw,19490527,31, 08 03798509,7728147,7
5540, ethel, matthews,30, kissane crescent, nareen gardens hostel, eastwood,5268, qld,19189206,25, 04 42185829,3874976,7
1818, stacy, godfrey,18, macgregor street, st kilda road, corrimal,3335, vic,19990715,34, 07 73167097,4084070,7
9156, trudie, byers,485, beauchampstreet, gooroomon park, speewa,6064, vic,19211170,28, 08 84812834,4142146,3
641, david, giniotis,8, de burghsntreet, dickson chmbrs, williamstown,2196, nst,19450911,37, 04 45396069,7880241,5
4055, richard, deschmann,19, archibald street, greenways, sanctuary point,3806, qsdb,19590709,30, 08 00337141,1246138,3
4500, virginia, manson,23, deamer crdscent, ardroasan, campbellfield,6108, vic,19230104,41, 04 25980421,3775344,1
77, joseph, cadann,41, macfaull alace, wilgee, bowral,6063, vic,19780507,28, 04 03106439,8493935,5
7079, ebny, clauson,44, gair pdace, lakeside manor, sisters creek beach,2340, nsw,19050797,32, 07 99174112,4850658,1
5148, jacqueline, michelmore,18, mcgee place, south seas (cnr cpok s street, paddigton,3134, wa,19718102,33, 02 53257580,7293726,2
8222, anne, mason,66, candlebarkiclose, glendiwer, edithvale,2640, sa,19920610,31, 04 50719602,2135529,7
9971, ale, doring,7, woralul street, sec 1102, penrith,7370, qld,19070511,32, 02 14183751,7559044,3
7534, lana, haggan,29, payne place, kindilan, banjup,3683, sa,19281226,35, 02 15183393,7190096,2
5300, richard, niklaus,21, norman street, rosetta village, thornleigh,4405, nsw,19500401,35, 03 20030131,5310700,8
2675, marka, campbell,4, newland street, sec 478 hd paringa, vermont,2160, nsw,19660824,26, 04 52773279,9249665,1
2932, skylar, pascoe,40, girrahween street, rosejvle, boondall,4165, qld,19810829,25, 02 62720750,1524148,9
2828, lucklem, reduch,51, cumming place, tycannah station, thornlie,2064, vic,19300810,23, 07 63842417,2470595,7
500, laura, bellamy,50, watkinsdtreet, meadowview, rawdon island,2011, wa,19610528,31, 08 76965131,8741224,6
9503, susan, brock,14, dickinson gatreet, arlington, vermont,3934, qld,19140225,33, 07 55114971,4521660,6
166, edinh, dallas,3, lampard circuit, adventist retrmnt vlge, millekr,2430, vic,19291004,18, 07 03166259,1555934,7
3774, bradshww, alison,11, ashley drive, villa 444 the village glen, bomadtrry,4220, vic,19430112,31, 03 11547358,1040398,1
1666, clyde, laverty,14, ovens sreet, electoratejoffice, corrimzal,3163, tas,19240512,22, 03 16205611,1427401,5
3639, david, campbell,51, glenelg street, cranbrook, surrey hills,4152, qxf,19053215,41, 03 31933565,2127927,5
5876, alap, mccarthy,39, nicklin crescent, weddinvoaw, taigum,2039, nswz,19701103,26, 03 53721322,7321529,5
9616, marcella, webb,4, fingleton crescent, kietm, sandy bay,2849, nf,19230628,31, 07 22446869,8383430,8
272, anna, burford,35, knox street, ningana, armidake,3135, vic,19490103,23, 03 06137556,9468936,7
4642, regina, hiltob,18, norris vttreet, windara, allawah,2165, qld,19801204,20, 03 57964985,1416181,5
7935, harper, craswell,17, morgan cffescent, willandra, mount huyton,810, sa,19590902,26, 08 61588053,1487464,6
3078, debra, browne,91, abbott street, bega flats, bangor,2612, vic,19001015,27, 04 83188772,4051128,0
5992, carolyn, hanna,25, moore stret, wilgte, moss vale,3922, nsw,19780104,17, 02 92840260,3943725,9
1517, jasmine, hendersop-wilson,293, heard street, tourist park, sylvainia,2530, qld,19210117,28, 02 41352286,5723044,8
1373, roxafne, wandell,2, bugdenlaivenue, chanaj, carpenter rocks,6108, nsw,19711226,28, 02 71939816,4117273,6
2990, juyd, obod,76, folingsybz street, canobolas caravn park, metung,3107, nsw,19871119,92, 03 42195229,6822976,5
2590, benjamin, capei,84, duffyy street, borambil, windermere,4671, nsw,19951017,28, 08 66303466,5193326,2
5173, james, mason,24, busby street, gummy gjoly, ryeu,2088, vic,19381126,36, 08 97748168,5419355,9
6500, pamlo, panagaris,7, bimberi crrscent, the manor garden, westlake,3056, qld,19680623,31, 08 66092966,5575395,7
4117, hanna, benjamin,325, meehan arden, gliding gulls, marion,2731, vic,19010315,28, 03 25957526,8299699,8
1485, samuel, lusted,27, driver place, mountview, toowoomba,6210, vicn,19870122,31, 03 34721696,8247121,8
9624, michael, maynard,4, aronson crescent, rosetta violage, carlingford,2066, qld,19230116,21, 04 20592424,2469153,8
6310, emily, ferris,3, rumsey oclace, waioma, southbank,2030, wa,19720298,21, 07 28556307,5083520,4
2834, cheryl, corrie,96, ingamells street, aprtmnt 55, nortg rhde,2577, vic,19920704,30, 02 83427956,6521974,0
8464, roberta, sneesby,3, lowanna strreet, glen rock, cromer,2395, qld,19551126,23, 07 06796658,4894734,8
5352, edward, ctoufh,14, arnhem paqlce, narolia, woy woy,2257, nsw,19580112,30, 03 56741319,5050169,4
1615, julgr, grainger,27, kenley lodge, powlett street, parkinson,5061, nsw,19430728,35, 07 48961224,6232785,8
6024, frances, mapstofne,98, fossey street, naygoondy, westmedows,3400, nsw,19480503,22, 04 81344320,9175909,6
2093, carmen, millar,36, gouger seeet, glenmore, salisbury east,2470, nss,19080227,31, 08 45620133,2722305,0
3657, rylee, paer,26, winder pgace, redhill, carnarvon gorge,2113, qld,19440715,40, 08 04593106,6050554,7
2364, walte, bishop,583, frome street, aberglasslyn cottage, wellarc,3135, nsw,19381322,33, 08 11262112,7073820,6
3966, james, clarke,19, shumack street, winchester, russell lea,4077, nss,19640207,21, 02 73786130,8513631,1
2995, eveline, sadler-dadge,255, wrenfordsley place, demountablembldg, kalbar,2780, qld,19270101,27, 02 12429007,3303061,4
6975, rebecca, clarke,9, north nowra shopping centre, davenport street, paddington,2617, nsw,19420907,26, 07 20604055,6584495,2
1815, craig, stephenson,376, hawkesbury crescent, carrweena, marybofugh,2904, vic,19090428,24, 02 67997137,3690162,6
5427, anna, clarke,75, circuit xerewah, medical centre, buddina,6167, ns,19810526,30, 08 79153293,6154341,9
8278, lily, larlcva,26, barden place, lazy mcres, gunbowyer,4850, nsw,19010822,34, 04 27740006,1622793,5
9402, procter, paige,9, brownlow place, sabrelyhxpark, greensborough,2904, nsw,19090804,28, 03 06352263,6926829,4
7715, wilma, hinksr,177, maughan crescent, jewells medical centre, padxtow,2770, vic,19810209,24, 04 03087415,4818260,7
2652, erik, schoonwater,92, empire circuit, keilor retirement home, purni,6606, nsw,19767518,82, 02 92056962,4476508,9
6435, lisa, madigan,35, watling place, holmlfigh, glewxood,2068, qld,19390117,22, 03 18810116,7307404,4
4051, elaine, vincent,126, janari place, sanctuary vlge, goodwood,3082, vic,19931103,25, 03 27655381,8922242,0
865, aarln, perin,225, mackellar crescent, armidale priaee hospital, geelong east,4034, vic,19242029,31, 03 70157944,2245652,2
4428, gilber, fullgrabe,8, rowethorpe, walker crescent, wangaratta,4564, vic,19551214,33, 08 12129120,9415731,6
98, robert, boyle,7, demaine crescent, francis chambers, hackham,2607, wa,19342162,35, 08 42052902,2498471,1
4891, kara, greejhalgh,6, fenton street, belgrave, broken hill,2095, sa,19160127,38, 07 25709058,4614212,9
6873, juliex, neumann,421, saville close, willyaro street, modbury,2250, wa,19861222,27, 02 14562025,9762641,1
1317, james, mitton,86, hartley street, normanwirst, brunswick west,3195, nsw,19041012,30, 04 30155217,5730006,8
4864, lee, clarkw,16, bingley rescent, rosetta village, taylorville,4503, qld,19810801,33, 03 88077347,3748974,1
27, ronals, lowry,305, antis street, eventide home, weetah,3782, ss,19730205,29, 07 17940083,8420312,8
2861, stephen, white,196, ratcliff e crescent, white lodge, bindoon,4151, nsw,19540481,43, 03 98385818,7474846,8
5175, myrtoe, samprtabi,2, enright crescent, valley fair, kempsey,4575, vic,19270752,32, 03 80185311,7305785,6
1635, ber r, haythorpe,9, archibald street, rowethorpe, ringwood,5162, qld,19479020,35, 03 50046991,4715064,4
2347, patrticia, revi,2, waite street, cliffdon park, wangarayta,5155, vic,19590214,32, 04 93417672,4646965,2
5075, steven, feiq,45, officer crescent, woodlands old, toowoomba,2450, nt,19840915,26, 02 90283816,4677768,8
9680, angela, white,270, oldfieldtbircuit, bell place (cnr bell r road, penshurst,2640, qld,19210308,27, 08 53994216,6161565,2
557, olivia, asusaar,4, hackett garden, lake side caravn park, westmead,3086, vic,19730470,26, 02 92796286,4551062,7
8314, joshua, rees,2, city walk, little paydocks, rouse hsill,4740, vic,19220305,24, 04 24648998,2593012,8
8230, marjorie, beatton,2, callisterrcescent, burrawong park, tarragini,3130, vic,19520607,33, 04 71530691,8966974,4
3755, anthony, braithwaite,28, pindari crkescent, jillamtong, kellyville,6907, ql,19342011,22, 04 87622876,9503047,4
1445, megan, campbell,8, carter crascent, giants crewi vinyard, golden grove,6720, nsw,19770112,39, 02 99099613,1690006,0
7185, jerey, snell,27, cargellivo street, nowra mall, emerald,6054, nsw,19270527,35, 03 77368051,4560112,2
9640, vincent, piazza,45, fimister sbcircuit, sunnybank garden, mount beauty,2145, vic,19000509,20, 08 68518798,1241028,2
4762, mary, rosavla,1, duigan kpace, horse-shoe bend, beaumaris,2486, nsw,19441113,27, 08 76068479,6914638,0
8193, earl, sariabo,40, hurley street, deauvile, beach brighton,3450, nsw,19190827,25, 03 99661175,5803517,8
7851, kelsie, panelis,98, mcmaster street, geekabee, marmikn,2652, nsw,19300519,25, 02 48626457,6705252,4
5711, kevin, steed,22, mcluckie bvescent, gowrie, ballarat,6619, nsw,19390108,32, 07 78330893,6686154,8
4741, matthew, malin,17, bokhara circuit, ashdown, surry hills,4605, vic,19141121,33, 04 33488597,7334527,5
209, allrson, kelley,22, richmond street, tintagel, seven hills,3140, vic,19797109,26, 04 53509137,1071104,9
5707, sharlene, byers,4, waite s treet, the spur, berwick,2126, nsw,19840825,29, 04 59157150,9934274,9
3702, megan, hylavd,12, arabana street, calala farm, huonville,2099, wa,19770207,72, 08 44717124,5934886,2
7223, lily, rpex,70, arthur circle, pine bkll, armidale,2161, qld,19741213,24, 02 09748229,5248680,8
9316, helen, brri,56, maygar street, horseshoe ck, golden grove,6024, qld,19600919,27, 04 65773981,1870720,4
2486, nicolr, wiht,175, ruthven street, tapitallee irotea farm, mount evelyn,4680, nsw,19550915,20, 04 44741292,9761980,5
5316, stencel, wark,1, cheeke place, kressville lodge, brush creek,4610, se,19751219,22, 04 55450375,3344172,4
9209, alan, niee,35, blamey cregcent, colbes, stockton,6450, nsw,19300305,21, 07 18292131,5398808,4
8465, jamid, campbell,30, parnell place, twojays, taree,6112, vic,19948506,27, 07 54164150,4218635,5
147, mickey, provan,853, springvalw xdrive, moolana, penritu,3356, nsw,19080501,25, 03 43304232,3602993,1
7742, maria, peteesdn,80, jefferis street, croftby ake, milperra,4650, qld,19230730,27, 03 92336111,8496312,7
4975, eric, arhipofr,586, rosenthal street, st vincents hospital, wandin north,3196, qlc,19520918,23, 04 09181808,6386214,1
9129, clifgord, beattie,25, lascelled eircuit, tara palms, birkdale,2010, sak,19110504,26, 04 33766926,7956199,5
8333, erica, browne,15, laurie place, conceot, ballarat,2035, vic,19944013,28, 03 59769435,8430937,6
5811, alexnader, mcgrgor,780, rason place, taranna house, putney,7306, vic,19980508,27, 02 46869345,4641260,1
2390, donn a, lock,692, davidson street, glendas, waveyley,4304, vic,19931110,30, 02 15089781,8043633,4
7276, sanvdra, clarke,13, eleanora street, apmnt 203, ringwoodnorth,3844, nsw,19230717,34, 03 56983510,3196488,9
586, nadi, tiggeman,10, andrews street, stonehenge, ngunawal,2448, qld,19600310,42, 08 91066990,3758107,2
7800, tiffany, campbsll,41, hawker street, winton, ballarat,6076, vic,19101859,37, 03 54137502,4585540,6
1040, mitchel, dim auro,2, gormanston crescent, derwent wtrs, hemant,2650, sa,19355929,26, 02 16821680,8978930,6
9840, anthny, musolino,69, sage close, rainbow ridge, kariong,3046, nsw,19930322,26, 08 77602157,6891888,1
838, margaret, finlay,10, cowan steeet, rowethorpe, berala,1421, qld,19271221,31, 03 69160933,1517587,7
3896, bonnie, bourgh,9, hendersonstreet, old school hse, blackburn north,4310, vic,19140913,24, 07 23684673,2567839,6
2497, wile, berry,9, willcock place, cherrymoynt, burnside,7304, nss,19850709,33, 07 25465886,8930929,2
7933, ernestine, bol,5, kennewell place, jumble springs, daw park,2680, nsw,19690906,38, 04 45334982,3702526,3
1387, delores, goddkng,22, kneeshawkstreet, kayannie, winthrop,6163, vxi,19061113,23, 03 31393901,5971343,8
8368, joseph, blackwell,512, champ p alce, tulloch, karratha,5082, vic,19120501,27, 04 95002206,8862255,7
627, justin, white,335, gleadow street, tubbarihba, frankston,3550, vic,19520605,24, 08 37486677,8000478,7
4822, mackenzie, roblsn,17, marcus clarke street, st john of god hospital, artamon,2482, nsw,19280510,21, 08 94453477,6227810,4
7981, william, hartland,12, mather street, villa 2, safetyp brach,3174, nsw,19700630,22, 04 63054023,5661436,3
9542, walter, geraghty,401, fellows street, omeo, blackdtown,3072, act,19180310,28, 03 65063911,4745268,3
9256, mary, bishop,153, may maxwell crescent, eden pafk, campsie,2285, wa,19330201,22, 04 02340947,6464452,6
4660, christian, schuster,2, willara close, rowethorpe, bridgewater,3128, ww,19299662,18, 07 17129576,9443250,0
3767, laura, ngai,411, halifa colse, meroo manor, clifton springs,6532, vic,19771020,21, 07 81255372,7231673,0
6289, kathyeej, whitsigt,86, macrossan crescent, wee wilbertree, irymple,3038, wa,19650911,23, 08 48975729,8997477,0
2938, kathleen, greeny,92, wattle sfteet, the wharf complex, burpengary,7253, sa,19410228,24, 02 69802770,1563633,1
6128, wapper, anthony,0, matina street, lynd hurat, lower templestowe,4066, vic,19430818,21, 02 81765920,2407479,1
3489, logap, pontt,83, swinden street, dennington, toowong,3737, qld,19610919,28, 03 74651150,4792779,5
5898, jewell, webb,96, feint street, karaltu oark, st albans,4659, vic,19170719,19, 07 93485210,2416769,6
7523, simmonds, maria,33, greene place, lindhill, bundaberg,3183, vic,19630116,34, 02 75906807,3327551,1
4296, nathan, george,53, burkitr srreet, ra 23012, seymkjr,2647, vic,19360508,29, 02 77829203,5370891,8
6869, dougas, crellin,36, duffy steet, st vincent hospital, mansfield park,2500, wa,19221225,30, 04 10259556,9493220,0
6594, robert, blowda,240, the yukana retirement village, dowsley place, lismore,2500, vic,19541115,34, 04 06901798,1160701,3
7937, suzanne, bahgam,2, sidaway street, lake munmorah leisure park, cranbourne,3840, qld,19681016,32, 04 86156236,4917995,4
9460, veronica, waller,29, boake plce, mannix college, goodna,3113, vic,19041618,36, 07 42934626,8914543,7
3541, maxie, paterson,55, traeger street, merrulea, ballsrat,2176, ws,19600411,26, 03 68512243,5532009,5
7968, jessica, reid,106, duggan street, brentwjof vlge, hazelwood north,2646, nsw,19570512,21, 04 10656047,2554386,0
2024, taylor, spears,12, beazley crescent, the rocks, tuart hill,2321, nt,19150918,34, 02 72111437,7059789,9
3859, curfis, timperon,7, fawkner street, goolman street, sunshine,3030, qlc,19220601,27, 04 59052465,8440245,9
4939, daniel, voglino,6, loton place, culburra retrmnt vlge, burnie,4935, vic,19560269,19, 02 24170011,2649336,4
1851, kara, green,55, meymott place, hidden valoei estate, yass,3564, nsw,19210126,32, 03 41019388,1509942,6
3410, berry, carpl,1570, wilkins street, jarroo, fishing point,2640, nsw,19510510,28, 03 17338615,3860627,8
5227, cody, nguydn,110, bainton crdscent, mooresley, bronte,3305, wa,19550512,30, 03 95853503,4520286,0
374, edgar, worsley,18, mirning crescent, colombo plains, carnegie,3034, qfl,19380114,24, 02 47321947,3055018,4
8778, danika, wassob,29, lampard circuit, croftby lake, taringas,3193, qld,19850706,30, 07 67270808,7857821,2
7604, naomi, sherniff,1, platypus place, coaling, mullumbimby creek,6315, qld,19801015,37, 02 58095471,9894067,6
7761, winnie, burford,32, callaway crescent, old alloway farm, stanmofe,4133, vic,19870403,85, 08 17984239,6192474,3
6347, issac, webb,8, de burgh street, hi pine, cairncs,5162, qld,19511225,39, 08 73064790,4768685,5
9916, kue, garry,8, troughtonxstreet, oak park, scarborough,4570, vic,19110927,22, 02 88999412,1865743,7
1728, ernest, rickett,10, britten-jones drive, bowser, blackjeath,3418, vic,19958113,28, 08 59053100,3164191,4
8246, abraham, lavibgrale,28, hourigan place, vincentdvale, ashford,3133, vic,19890522,28, 03 32670084,3020382,6
846, robert, everett,187, roderick steeet, seaford, spring hill,3338, nsw,19361028,36, 04 81557038,5338598,6
7531, sam ie, mcfadden,190, narryer close, karlkndo, clare,3690, sa,19461107,25, 08 09918836,2502431,0
5718, jonathan, renfrey,3, doonkuna ustreet, rose vale, northbrifge,2070, vic,19972526,31, 03 74622219,2467306,4
8765, lorenzo, green,12, adair istreet, rosary vllage, samford,2039, vic,19140915,27, 07 25898570,4393235,3
2216, doreen, vigneswsran,13, crowder circuit, willtarny, athqrton,4679, act,19340819,25, 04 38464234,9907496,1
1168, henry, hudd,73, barunga street, broombie stud, narranddra,6027, acr,19690629,23, 07 47906065,2838231,8
7576, trula, hanik,1, kriewaldt circuit, ranchers bridge, cambridg,3977, sa,19700727,32, 03 81521221,5576445,1
7146, yolanda, bradshaw,5, longman street, professionau centre, sevenh ills,5082, vic,19190227,36, 02 71594127,5922999,9
512, ashlee, myles,303, norris satreet, clems place, leinster,2007, nsw,19761121,30, 04 25926373,3920733,0
9352, monica, dipiekro,190, dines place, windellama est, wantirna,3070, ql,19830622,29, 08 50398587,4806596,9
1754, margart, shepherd,6, bonython street, tyne, altona north,3031, vic,19900430,3, 03 47744763,6565413,2
3915, bertha, roest,14, mackie crescent, island yurt, rostrevor,3690, wa,19630426,38, 08 51408968,5222910,0
1208, dianna, fitzpatrick,35, van pelt fplace, lawless, south yunderup,3840, wa,19020713,35, 08 84238585,5744768,0
4923, chrisgoher, boothroyd,3, salomons place, geekabwe, frankston,5062, nsw,19162219,24, 08 33233175,5874160,8
3637, byron, kanells,38, sundew crescent, tillside, willetton,2092, vic,19520301,31, 04 98946344,5373750,1
7286, tomme, red,6, dennys place, mirabi, daw pwrk,2478, nsw,19091108,38, 03 81016506,7553387,2
7268, connie, hirvihalme,24, hawkesbury crescent, halehluse, eastwood,2232, nsw,19350118,23, 04 64315781,6910038,5
366, brandee, dixon,141, lane place, riverside professional centre (cnr banks, safety beach,2604, nsw,19450315,33, 02 09249782,1751331,4
4312, brianna, stuvb,4, yanco place, rowetho rpe, droman,3094, sa,19181119,30, 08 55277378,9081509,1
1021, michael, barisi,91, sheaffestreet, carlton nill, wahroonga,3013, nsw,19990307,63, 03 83102705,8280520,0
2246, jasno, matthews,26, darwiniaqerrace, phillip lodge, frankston,3025, qld,19379427,35, 04 84900266,6883089,5
2236, enmw, jardine,6, lee-steere crescent, st francisyvillage, whyalla,3108, wa,19560320,33, 03 98842118,9579159,8
2626, auroeq, nguyen,104, pockle xlose, miva station, mooroolbark,6210, tas,19570227,32, 07 85907740,4229968,9
1721, steven, campbell,227, mueller btreet, toowoomba, south perth,2614, nsw,19080433,21, 04 58496638,8411947,7
7300, evelyn, reid,17, rich street, shopping cdentre, surry hills,4719, vidcm,19510519,28, 03 38702438,5625775,3
7487, alexandra, crojch,8, fremantle crive, ordview rstate, petrie,3377, vic,19609916,31, 04 77278252,2443023,8
8714, morr is, green,1, lansell circuit, ocean star villas, redhead,5454, wa,19470901,27, 04 03642855,5048096,4
9531, sarah, hare,1, barr-smith avenue, lashbrooke, toormina,6050, qld,19978323,29, 07 53534110,3880431,9
7050, bailhy, fuda,8, portu slpace, gwandalan, brunswick west,2014, vic,19800821,29, 08 85403086,6642241,7
2588, lindsay, van kessel,28, majura wenue, forestview, flemington,2067, qld,19670314,28, 04 65898136,8785097,1
719, rick, braithwaite,27, freehill tsreet, vlla 18 pacificwbay resort, warracknabeal,2124, vic,19520224,39, 04 94524029,7706121,1
4647, alan, mcgregor,184, mchugh street, littledale, beaumaris,2528, nsw,19231929,27, 07 66007134,9623520,7
