id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
2278,crystal,malin,3,mortimer lewis drive,bass view,buninyong,5162,qld,19050205,08 36246609,4417575
827,beulah,huxley,32,eleanora street,tundarra,toorak,4161,wa,19310803,04 13139967,6303986
2353,fairy,paine,45,bird place,albion,wetherill park,2259,vic,19540213,07 61809753,3469523
407,thomas,longhurst,26,decker place,the falls,ballendella,4818,qld,19951110,07 99378983,7730732
920,dale,clarke,21,fitchett street,wylarah,belmont,4300,vic,19061027,03 09998891,3061111
537,laura,green,14,buvelot street,bagheera,cremorne,6123,qld,19430123,02 04296312,1124189
758,rebecca,gartlan,23,severne crescent,leveritt park,woodcroft,2360,nsw,19000123,02 46290957,5829857
2404,ruth,merenda,13,rickard place,berkeley vlge,penola,2567,qld,19951224,07 35017608,6243017
1062,jayden,hanna,87,raoul place,villa 5,kingsford,4305,wa,19170818,07 45912336,6773080
1199,tara,pascoe,3,tharwa drive,murray vale murray valley,surrey hills,4670,qld,19211022,04 75779712,7843886
245,eloise,hamelink,64,clarnette place,burnside,pinjarra,2715,vic,19881106,08 82987571,4905833
1416,melody,steers,3,clianthus street,anzac house (cnr archer s street,cabramatta,4054,nsw,19331210,07 16399492,2902870
1127,lois,downsborough,24,franklin street,enderlee,view bank,2261,vic,19191010,03 17478119,3537932
784,roy,clarke,9,chillagoe street,burnside,biggera waters,2617,qld,19940324,08 39939823,8540258
2242,howard,razborsek,71,bingley crescent,heathfield qld,coffs harbour,2131,nsw,19130319,04 86815713,6543400
489,peyton,matthews,10,belconnen way,osborne house,valley view,2011,nsw,19700728,03 23921299,4673463
154,ruby,mullin,10,reader court,koani,clearview,2747,qld,19081221,02 52533575,9700890
961,beau,tregoning,16,rapanea street,springdale,biggera waters,3082,qld,19100616,04 65338194,6164588
853,bernadine,george,22,livingston avenue,kay's place,forest hill,3584,vic,19850711,04 21623119,2726599
1311,lavada,george,13,chaseling street,lethbridge court,lennox head,3630,vic,19310818,04 23087405,2637016
625,alexis,callahan,11,davidson street,oakdale,toowoomba,2104,nsw,19820806,03 88594806,1892500
685,paula,green,14,knoke avenue,wurtulla shopping vlge,tanks corner,5044,vic,19470109,04 35069145,3946601
2061,caroline,dellmann,233,lampard circuit,sec 2737,wetherill park,6210,wa,19450613,04 14937049,9764207
569,phyllis,newton-tabrett,15,gavin place,swanlea,vaucluse,3040,nsw,19050818,07 13247201,8389699
2408,thurman,orchard,28,roughley place,sutton cottage,hopetoun,3071,wa,19780206,07 69449031,7789222
17,mildred,campbell,118,huelin circuit,wildefell,yeronga,2517,sa,19860527,03 04040548,9585814
127,amber,cowell,75,levien street,glenallen stud,orbost,6306,vic,19120520,04 69312196,8625003
1346,clyde,greatwich,3,nungara street,trewilga,winmalee,6157,vic,19370228,02 60945626,5393270
1279,victor,siew,10,currie crescent,kilmore,malvern,5039,nsw,19240309,08 37784065,8564967
2468,paul,ma,54,stephens place,court units,paddington,4880,wa,19370314,07 37542063,8461560
927,marc,dixon,59,eugenia street,paling south,kilmore,3740,nsw,19450116,03 95266341,9121633
980,mckinley,white,42,chauvel circle,resson,fitzroy crossing,3825,vic,19600502,08 80722210,6045831
2464,antoinette,ryan,19,vonwiller crescent,meadow banks,colac,3139,vic,19150822,03 60134829,1885450
190,armando,george,7,woralul street,st joseph,stanmore,6168,nsw,19900214,03 62436635,4077206
1139,ronald,quinton,8,victoria street,marebone,auburn,2117,wa,19690608,03 64616989,5216873
992,casandra,morrison,22,busby street,barakee,tahmoor,4034,nsw,19441104,02 31592951,8621933
2455,anne,matthews,74,dooland court,kilngrove,seaforth,2137,wa,19300426,04 01319831,2363286
2156,diana,artymowycz,7,tyson street,glenburn,glenelg south,4812,sa,19450609,04 87302784,3704874
606,janis,leong,4,marchant circuit,villa 5,frankston,4216,vic,19471111,08 78702323,6945626
180,laura,sperrin,24,howitt street,tulse hill,manunda,2527,nsw,19401023,02 21269822,8444049
301,carrie,miels,21,gleadow street,naringal orchard,ingleburn,3161,vic,19450610,03 83273777,8537204
496,ricardo,mao,12,threlfall street,manneun park,rochedale south,3028,nsw,19281004,02 79100466,6573199
2220,zoe,nguyen,25,hemmings crescent,harmony farm,crestmead,3216,wa,19740730,07 14946832,5220882
2209,karen,meaney,69,summerville crescent,biggin hill,pinkawillinie,3717,qld,19570106,04 05152399,9947671
2387,kim,mcgregor,235,duffus place,glen quoin,williamstown,7249,sa,19770820,07 92023300,4141505
2491,joe,webb,36,mackenzie street,salford waters re,kalorama,5092,vic,19100221,03 77999998,9739679
517,grace,susta,115,jacka crescent,rosetta village,keilor,3155,sa,19930912,07 58310625,9682722
2484,janelle,hannagan,195,paterson street,connemara,potts point,2041,nsw,19900314,03 44943699,6944328
1069,joseph,herbert,6,miller street,taylor lakes retirement village,new lambton heights,3166,nsw,19670106,02 63202397,3427923
476,melissa,benjamin,17,earle place,cooee,crafers,2285,nsw,19610523,03 23090776,8846875
157,rebecca,beattie,24,dyurra place,sh b11,port kembla,4115,vic,19670905,04 04314763,1729270
1243,christina,westacott,23,moonbi crescent,reg simpson court,bundaberg,4719,sa,19780814,08 82164619,1528894
1195,paul,singleton,315,gooromon ponds road,vil 21,belmont,3707,vic,19000102,08 05122226,2591044
16,andre,malin,59,port arthur street,the broadwalk arcade,yagoona,2264,nsw,19300214,08 06212254,9087706
2035,wade,lette,114,armstrong crescent,tregoning station,molong,6330,nsw,19301011,08 26789513,5485952
1072,wesley,matthews,54,george street,ferndale,forest hill,2170,qld,19800514,08 65431355,1396835
2471,richard,milburn,24,souter place,caravn park,emerald,6315,nsw,19070920,07 94285026,1566173
546,shannon,rees,48,hodgson crescent,larnach,elizabeth south,6536,wa,19330326,07 88148805,4936459
2039,kiara,clarke,15,mirrabucca crescent,argyle,dulwich hill,6160,sa,19330705,07 62336261,3304302
658,duane,cureton,11,hirschfeld crescent,valicare,ingleburn,5041,qld,19161203,07 44029844,6934366
2125,rachel,mort,47,melrose drive,golden vale,broadbeach waters,3223,nsw,19701017,03 89412493,3028129
1019,ruth,beric,13,atherton street,laughalle farm,aspley,6050,tas,19660828,03 53290313,1126913
2162,jason,vieraitis,25,westhoven street,keralland,greenacre,2500,nsw,19441201,03 23765313,5409488
2004,julian,shepherd,6,baldwin drive,talonmane,campsie,3165,nsw,19370105,07 81555923,6045163
959,debra,penprase,68,clive steele avenue,milton,tecoma,4361,wa,19510621,07 77358384,4658722
2381,john,howie,96,gledden street,bonnie doon,warilla,3730,nsw,19980104,02 11863221,8694771
283,anna,wickramasinghe,23,kanga place,moodwood angus stud,wangaratta,4812,qld,19541023,08 50624785,1782947
797,julianna,boyes,70,cethana place,kiaora,bethanga,4350,vic,19210222,04 36011860,3673911
2126,steven,gildea,25,crisp circuit,grandview,birkdale,3020,nsw,19030822,08 37673954,3600139
225,james,wynne,39,ashcroft crescent,opal cove resort,clayfield,2745,qld,19300818,03 03849487,5299409
26,nathalie,eyles,224,canberra centre (next to medicare),peppertree,broadford,2700,qld,19660904,08 25229620,7013471
2270,nancy,dooley,35,hastings court,reynolds dale,edensor park,3038,nsw,19690306,08 82602226,6768291
437,theresa,ryan,50,namatjira drive,koonongal,hackham west,4670,nsw,19711229,02 87890233,5149089
2448,john,miles,1155,cassidy close,swinger hill,ashfield,3782,sa,19460313,08 05336669,4478401
1388,karen,rudd,41,foxall street,sect 1488,adaminaby,3936,nt,19500429,04 23103786,3909431
229,susan,murton,1,investigator street,toombali,cronulla,3977,vic,19700905,03 36423843,1119771
37,colton,warmingham,27,stretton crescent,shiloah,bayswater,6225,nsw,19040703,07 37871167,3286757
749,harley,rosa,67,le souef crescent,rawdon,coffs harbour,3500,vic,19061202,07 27531304,8965949
1045,delilah,menzies,10,willara close,elston,canley heights,2430,wa,19460404,03 85825014,8804498
1398,flora,bagot,35,rule street,locn 1487,queenscliff,3192,qld,19780804,08 05937953,7820656
469,anthony,iliffe,7,julius street,byron lodge,port lincoln,3662,nsw,19271003,02 33826578,1675108
2192,hazel,mcanna,33,pavo place,marsden,geelong east,2010,nsw,19311215,07 35585651,3179243
2467,johnny,clarke,4,jansz crescent,bonnie doon,castlemaine,3300,qld,19901224,03 38765127,3774336
687,christopher,tonge,2,shackleton circuit,rondayvoo,campsie,6148,vic,19541103,03 52052560,5854220
2343,christine,mccarthy,69,wrenfordsley place,mirani,ngunnawal,3180,qld,19130821,07 67309755,4154955
639,madison,kassai,40,durville crescent,noss,boondall,2135,nsw,19931230,07 03040949,1747567
2212,arthur,meaney,71,govett place,gwandalan,harbord,2132,vic,19840615,07 53069626,9152358
1218,andrea,carvalho,40,gosman close,stoney creek,colac,2176,nsw,19940528,08 40209202,4210946
1158,natalia,rudd,14,clarey crescent,cargo road,busby,3286,qld,19570513,02 13833432,5104913
1415,mary,mccarthy,21,flinders way,glen ayre,burleigh waters,3170,qld,19081022,03 09540821,4783617
2027,jose,clarke,11,carbeen street,brownrigg,alectown,3180,nsw,19850825,02 68184235,5242647
2155,judith,elrick,8,chaffey crescent,homemaker centre,bulimba,4550,vic,19341128,02 93514436,7081892
1300,zachary,lowe,53,namatjira drive,bulala,werrington,2456,qld,19270815,07 42005552,3774895
2322,mary,hearn,3,proctor street,glencot,moorooka,2590,qld,19151105,07 18439254,6775099
800,dallas,reid,33,rickard place,haven court,ringwood north,2049,nsw,19790509,08 35144655,2527845
2103,tristen,ryan,105,fuhrman street,kinross,tolga,2142,vic,19210815,08 12504900,2759927
160,frances,cupo,61,griffith place,charters towers electorate office stock,parkside,4215,nsw,19650314,03 26871164,2399949
956,mark,sarah,82,bentham street,military base,rosebud,2119,qld,19700609,04 48924223,9440331
1186,gladys,hage,19,kelsall place,elmwood,jennacubbine,3250,vic,19740612,08 81661464,5754727
821,danielle,mason,2,babinda place,birubi bch caravan park,wanniassa,2165,nsw,19090128,07 85179192,7998654
2181,joe,ho,264,attwood close,harkness station,hawthorn,5485,qld,19000112,02 28437606,1909832
877,hannah,lavender,151,ashley drive,glenworth,forrest beach,2546,nsw,19490808,04 39190394,8699387
913,jade,green,48,crace street,phillip lodge,lockhart,2612,vic,19830909,03 29062519,5590462
152,paul,miles,3,kitchener street,mirani,orange,3030,vic,19710301,08 47829496,2262652
2370,jesus,ryan,40,hamblin place,ilumba gardens home,abbotsford,3000,tas,19061014,07 88073468,6841907
2276,kristen,wanders,2,jabanungga avenue,rosetta village,erindale,4800,nsw,19950517,07 92605133,1586487
509,denise,nuttycombe,1054,brinkley circuit,wainui lodge,port macquarie,5244,wa,19231014,08 27739175,7542671
1135,kevin,campbell,7,whitfield circuit,lst hse on left,larnook,5070,tas,19390608,04 27859672,8031056
1250,kelly,carmody,1238,swanton street,najee,nunawading,2234,nsw,19870124,08 21635878,5538018
2183,rena,salthouse,8107,osburn drive,glen ayre,cressy,3216,nsw,19440824,04 88282516,7318814
103,mary,rivers,119,tarrant crescent,summer hill,lindfield,2360,nsw,19610109,07 59808853,3996634
1445,megan,campbell,8,carter crescent,giants creek vinyard,golden grove,6720,nsw,19770112,02 99099613,1690006
1443,donald,garrigan,20,metcalfe street,lakewood estate,katherine,2558,vic,19910925,02 81476416,5254346
586,nadia,tiggeman,100,andrews street,stonehenge,ngunnawal,2448,qld,19600310,08 91066990,3758107
2268,hudson,dent,30,maccullock street,logancrail,cronulla,6014,vic,19740127,02 22780429,3721564
1143,blake,green,17,huntly,oakbank,fairlight,2865,vic,19470804,08 00542637,6633024
53,robert,watmough,27,roberts street,openshaw,murrabit,3059,nsw,19830821,08 89748592,9663867
151,alejandro,reid,20,stretton crescent,como,westmead,6151,sa,19700811,04 64413581,7142328
403,susan,ziomek,16,embling street,rydellan,bethania,3162,sa,19621127,08 08428583,5332784
2442,adam,hanigan,63,healy place,paddington place,dianella,4133,vic,19760831,04 16732783,5172958
207,james,nye,84,beasley street,arlington,dapto,4213,sa,19790828,08 63043451,1940515
2394,tiffany,ellem,9,davenport street,holloway haven,st ives,5355,wa,19810825,03 80138063,6243109
1122,john,balmain,10,leven street,locn 1699,tarragindi,3190,qld,19541120,02 02855396,8515692
2390,donna,lock,69,davidson street,glendas,waverley,4304,vic,19931110,02 15009781,8043633
8,mandy,stevanja,37,mccormack street,albaredo,sunshine,4006,nsw,19070727,08 81095287,4369249
1014,florence,thredgold,50,groveland crescent,oroonaka station,ringwood,3580,vic,19880522,03 72524513,3935587
2406,laura,campbell,5,clucas place,blue hills,nuriootpa,2067,act,19320304,02 68529876,7947394
1060,aurelia,symmons,92,golden grove,wonba,minlaton,4515,vic,19970202,02 93923834,3301815
452,megan,nicoll,22,bussell crescent,glen eden,ashfield,2540,nsw,19150304,08 90387757,4598420
253,landon,campbell,53,emery street,coolangatta airport,surrey hills,820,qld,19980204,07 76279316,6841695
1327,justin,tweedie,24,burkitt street,cumberland village,st james,2176,sa,19010220,04 66236006,1776986
896,amy,povey,31,bourne street,flr 3,gawler east,2213,vic,19170227,03 55069152,3911884
2233,duane,quinton,7,paul coe crescent,waioma,chillingham,5015,nsw,19960829,07 92958177,1207709
880,denise,giannoni,5,calder crescent,calala farm,wolumla,3442,vic,19781228,03 10844215,2489787
2095,travis,fitzpatrick,51,murranji street,grangemore,woorim,4031,nt,19101006,02 11591856,2794626
2388,david,blackwell,283,lutana street,jarrah rd shopping town,highett,2028,wa,19650618,08 28121172,1390623
623,thomas,worsley,96,miller street,melrose clinic,thornlands,2145,sa,19550619,02 19862893,8178681
345,clara,hudd,206,dore court,archdale back,penshurst,3558,nsw,19510905,08 19764851,7549484
2202,sylvia,everett,436,doolette place,caterer,devonport,3922,vic,19010829,04 72160591,6975935
262,cathryn,marshal,10,fremantle drive,rowethorpe,duaringa,6164,tas,19921125,02 44669673,2468409
2134,kristen,white,64,lunn place,yarrimbah,killara,2062,qld,19401201,02 96724083,6913595
1321,sherry,block,8,chaseling street,aprtmt 34,springwood,6111,nsw,19840704,04 88703991,3722294
1438,edward,hirsinger,14,carroll street,judy's creek,toowoomba,2070,nsw,19210207,02 86889545,1452648
150,felicia,george,1,conder street,sec 2 candelo,kelmscott,6019,qld,19430928,02 66254931,9177818
472,judith,berry,11,britten-jones drive,villa 183,aldinga beach,4223,vic,19040119,04 29788075,2378960
640,martha,tiller,27,grover crescent,somerset heights,st albans,3350,nsw,19400223,04 23609692,4320938
2482,billy,urvet,31,jaeger circuit,gunderman park,stanmore,4305,nsw,19401022,07 69363174,2592525
2382,kathleen,mcclay,19,dixson circuit,villa 183,bray park,4075,vic,19860121,02 09005167,6087357
550,milton,beadle,49,james smith circuit,first avenue,connolly,4655,nsw,19300211,04 96960585,5740671
2279,kaden,pleunik,50,lyall crescent,uargon,bacchus marsh,6107,vic,19511218,03 86200604,9488606
928,patricia,katarski,274,ligertwood street,glenview,tea tree gully,820,nsw,19800913,08 87670076,4643987
488,carol,clarke,155,longworth place,rhodes cottage,burpengary,3206,qld,19560127,03 58170171,7752032
2311,daniel,stanley,6,bambridge street,blueberry farm est,port lincoln,2448,vic,19190213,07 31193623,4824069
1171,margaret,bullock,1330,ponsford place,rosedale,clovelly,2615,vic,19940630,07 68949407,9473846
146,nell,wraight,4,bamir square,barakee,mosman,4073,vic,19220117,02 99325405,7542643
2204,barbara,pounder,50,endeavour street,belaradah,geraldton,2570,nsw,19430331,03 48094092,1628617
2428,jeffrey,white,50,wilkins street,villa 2,noble park,3805,tas,19600220,07 31475475,5067824
402,vera,rivera,9,chandler street,princetown cottage,argenton,4106,nt,19521002,08 36365929,8231502
954,erin,waller,49,ashley drive,fairlight,brighton,2487,qld,19621205,02 10389053,8291269
2377,angela,yunupingu,605,fred williams crescent,sussex farm rmb 3958,eaglehawk,5068,qld,19800416,04 30392155,7163697
659,patricia,digan,22,gadali crescent,hawkesbury road,moorooka,4120,nsw,19840724,03 32738459,1963292
1372,alden,samarzia,2,chillagoe street,railway cottage,kiama heights,3169,vic,19631030,02 09234461,3221252
463,linda,carbone,4,mckay garden,berkeley vlge,mill park,4074,sa,19680711,02 16236812,9864488
1349,lily,kerkham,20,alfred hill drive,sec 1,mitcham,4034,vic,19451203,02 03311316,4764645
186,teresa,schuermann,16,albermarle place,peninsula retrmt vlge,blacktown,2232,wa,19640927,08 79573568,3945350
1147,lorenzo,walkley,59,erldunda circuit,suunybrae,golden grove,3585,vic,19961019,03 42457459,3494380
1224,warren,haggett,1,hobart place,glenmore,hazelbrook,5076,tas,19120420,02 41301827,3595868
608,marie,rau,9,kingsmill street,deltroit station,toowong,4875,nsw,19350923,07 03633922,4660831
143,michelle,geraghty,42,redcliffe street,calvery specialist clinic,como,2340,sa,19230731,07 13594432,6583761
751,jonathan,kon,3,armstrong crescent,brumpton street,denistone east,2100,vic,19251103,08 43859476,5394289
2034,ralph,mcgregor,27,gilmore crescent,eastfield orchards,blacktown,2478,nsw,19890526,08 29257232,8103629
981,stephen,white,1,getting crescent,brentwood vlge,port sorell,3109,nsw,19020727,04 53379581,6065058
197,joseph,longhurst,45,chuculba crescent,fannyside,molong,2705,nsw,19500327,03 65604245,9253194
2133,donald,large,1748,maribyrnong avenue,comer,winston hills,3044,qld,19971125,03 05318969,5065089
883,brian,white,15,beattie crescent,binnalong,rochester,2567,vic,19860731,02 61552852,8844828
279,steven,petersen,136,brahe place,gleneagle,werribee south,4116,nsw,19350629,04 94713324,2424978
293,adrian,manias,2,wiburd street,dundarve,kellyville,7000,vic,19210922,04 96485500,2774428
2323,jenna,oats,18,gluyas street,fernbank,mona vale,4216,vic,19740618,07 62022592,2740254
400,michael,rocca,12,thring place,villa 3,hermit park,3564,sa,19610804,04 54550062,1487809
122,leonard,blake,10,eldridge street,blue denim pony stud,seven hills,4573,nsw,19380112,02 76368768,8549250
1207,tyrese,oatey,30,maccallum circuit,riverview terraces,rye,4053,qld,19870927,04 46549494,6463000
202,itzel,wilkins,1,northbourne avenue,st vincents hospital,gidgegannup,3194,nsw,19221225,07 76606278,2857944
1462,james,paterson,329,slessor crescent,emerald garden,east hills,3041,vic,19600511,03 35292492,7833477
835,donna,maynard,23,willcock place,villa 2,bunbury,3672,tas,19290408,03 81771832,2792263
246,joseph,ebert,44,faucett street,wattle brae,keysborough,6210,qld,19391125,07 45297992,6715250
1439,james,honeychurch,59,mouat street,billamein,scarborough,2440,wa,19740111,07 16478018,8391565
2253,john,nyiro,1,sherwood circuit,rosetta village,oak flats,2777,vic,19250517,08 01736369,7333756
2401,charles,badger,138,winter street,lincoln close,angaston,3851,wa,19100716,04 67120802,9710027
2207,doris,mcgregor,11,longstaff street,villa 193 henry kendall bayside,mulgrave east,2299,nsw,19571202,07 82934505,1298227
2380,whitney,quodling,40,eucumbene drive,strathleigh,malvern east,7150,nsw,19041202,02 53784673,8339203
1153,theodore,procter,9,mckivat close,hilltop hostel rowethorpe,kingsford,3825,qld,19320628,02 55912557,9487281
2161,amelia,fullgrabe,75,brigalow street,mallow,forest hill,2603,sa,19450601,07 52074873,2556301
1426,terri,chandler,8,strzelecki crescent,the willows,kilmore,2560,qld,19410625,08 42333074,2214336
384,bennie,hudd,186,bunduluk crescent,athlone,glenview,6065,tas,19030215,02 63137655,8668424
2258,james,staude,1,kellick place,somerset cottage,st peters,5710,nsw,19671206,04 49160833,7600958
854,eleanor,webb,39,biggs place,red gum lodge,ballarat,2153,vic,19270504,08 62561225,3910682
2089,michael,ryan,40,jinka street,adds bldg,coromandel valley,3757,nsw,19620716,03 71051201,2715073
219,reagan,mason,10,hobson place,belgrave,long jetty,6220,wa,19340521,03 84579411,5057508
641,david,giniotis,88,de burgh street,dickson chmbrs,williamstown,2196,nsw,19450911,04 45396069,7880241
1,matthew,noble,5,mueller street,villa 74 village glen,cleveland,2065,tas,19590104,07 12642784,7007200
112,robert,eastaughffe,47,buzacott place,killarney vale apartments,page,3959,nsw,19480320,02 97760123,6515858
698,carole,wilkins,31,kent street,wirruna,sandy bay,2190,vic,19180828,07 86779409,6077656
2415,john,matthews,25,chinner crescent,yarrimbah,cranbourne,3064,nsw,19210701,03 97661666,8826423
951,andrew,neville,11,heard street,mermaid plaza dental centre (cnr gold co,hawthorn,2233,nsw,19470904,02 46963070,9096141
2148,carly,goldsworthy,212,howitt street,rosetta village,ivanhoe,2250,nsw,19160522,07 03028500,9804621
2136,john,webb,74,halford crescent,west-view,melville,4500,qld,19170630,07 40453763,3873916
2385,daniel,berry,39,phillip avenue,noosa village shopping centre,bridgewater,3216,nsw,19370602,08 45309931,1687798
1410,alex,lock,7,jamieson crescent,break-o-day,kingston,4705,sa,19231208,07 27624286,5525873
1409,raymond,zilm,168,kidston crescent,killarney,hawthorn,2251,nsw,19451104,04 20699239,5860951
2033,gina,weidenhofer,10,cazaly close,toolebewong farm,devonport,6019,qld,19830616,04 02890699,7319911
1291,julian,menzies,85,wyselaskie circuit,shalestone,raymond terrace,4123,nsw,19190413,07 99196478,7488688
2308,todd,thollar,184,durack street,hillside farm,dalby,5088,sa,19890908,03 59651306,2391882
441,cecilia,arthure,14,brockway circuit,oaklands village,robina,2902,nsw,19131224,07 41257534,9059897
2020,marion,ryan,86,len waters street,pine tree,conondale,4018,vic,19190525,04 44528755,8967795
1136,gabriella,noble,6,gurrit place,kames,marion,3122,nsw,19690906,08 82415296,2199443
2215,terri,crosswell,118,champion place,swinton,camira,2760,qld,19871217,04 43825602,8432491
1256,jean,frahn,28,dumaresq street,woodport hostel,macgregor,5012,wa,19110303,02 81647827,7270594
2363,daniel,wehr,197,lynch street,nuffield village,banyo,3189,nsw,19740612,08 54535713,8096540
2131,polly,ranson,10,waratah street,berragoon,cranbourne,5070,nsw,19680611,04 86820549,6005464
2195,ava,farragher,262,fremantle drive,glenview,hawthorn,2763,vic,19191023,03 10404005,8940361
1397,abigail,susana,643,wentworth avenue,palmwood court,pimlico,3128,nsw,19490226,02 14834987,4590842
663,amy,white,69,earle street,willows trees,dianella,4812,vic,19110720,07 28772727,7642877
2335,megan,robson,54,carbeen street,aprt 504,knoxfield,4055,vic,19010425,02 61880614,9084210
1257,melissa,sherriff,20,quick street,parry hse,ravenshoe,2321,vic,19030909,07 89264653,9762861
2273,laurence,blake,9,shipard place,flr 5 john flynn medical centre,swan hill,2464,qld,19090125,07 98916379,9496456
2200,jaylan,campbell,28,jenkinson street,wyoming park,woodgate,6056,wa,19170509,07 87467684,7305963
317,jessica,suttle,85,apperly close,belmont bayview park,north turramurra,4120,qld,19010116,08 06089960,1978788
648,ronald,miles,82,monaro crescent,ashlea,newmarket,5291,act,19160806,02 60696933,2538508
1434,shirley,gusain,8,tipiloura street,springdale,devonport,3174,vic,19940123,07 05057296,3869566
1479,beulah,mewett,11,belconnen way,myhill,richmond west,2430,qld,19180601,03 48652233,9572452
709,margarita,chou,21,starke street,mountview,rye,5063,vic,19570526,02 23035681,1309592
1382,robert,ronan,65,forbes street,pine view,bidwill,2145,vic,19080119,08 80595131,9683282
1282,james,donaldson,26,bernacchi street,the manoa,whitton,4226,act,19720317,08 66071572,9758535
972,frank,morrison,45,bendigo street,boronia,munster,2548,vic,19820829,07 72046059,3649505
627,lowell,white,335,gleadow street,tubbarubba,frankston,3550,vic,19520605,08 37486677,8000478
632,lupe,hoehne,7,hawker street,garden settlement,port pirie,4109,qld,19581210,04 81559742,7498902
1306,harland,hanna,7,blamey crescent,inglewood,laverton south,3032,qld,19150204,03 14904629,8612277
1400,dylan,huddy,75,cane place,uargon,moe,5091,qld,19580302,08 23391431,3296780
1408,jana,moyse,408,wilkinson street,crosslands,highett,4570,vic,19130913,07 81529818,1258834
1248,david,maclaine,3,warby place,talonmane,sunshine north,2354,act,19391109,02 74767205,3380714
2452,jeffery,steinert,25,coyne street,lyndale park,buranda,2360,qld,19360709,08 70380030,3217871
1254,tristan,bishop,95,pinschof place,mederberrin farm,lake heights,3941,sa,19530217,04 14029032,2753580
1496,lauren,truman,6,downward place,golambio cottage,boulder,6155,act,19301219,02 52961362,2783579
1371,duane,vincent,19,demestre place,jaholma park,the patch,2300,nsw,19751023,02 93319855,3629959
2029,craig,jolly,99,hibberson street,denture clnc,currimundi,3148,nsw,19461226,04 62328483,4305458
2163,jeremy,wiseman,7,dominion circuit,the wharf complex,hope valley,2336,vic,19600407,07 33923792,5504682
1354,quiana,ryan,3,temperley street,robin's cottage,elsternwick,2533,nsw,19360428,08 40325775,1045217
2425,harvey,hefford,36,fuhrman street,pine hill,kings park,4017,wa,19480613,08 33433179,3727646
2400,harry,chandler,16,finey close,jorobe,kalannie,2756,vic,19080909,04 97839575,7715127
2143,maggie,white,1,currong street,brentwood vlge,terrey hills,4700,vic,19780301,07 45279241,3889720
2348,glenn,lowe,17,leahy close,rosedale,noradjuha,2044,qld,19690623,08 46388206,7618555
795,anthony,littlely,10,blackett crescent,victoria square,barraba,2206,vic,19141029,04 25033928,3059518
645,patricia,bradshaw,3,laycock place,hazelwood garden,taigum,3194,tas,19170429,02 66785881,5230406
1012,john,edson,1,rohan street,roebuck park,alice springs,2565,qld,19460207,04 90933057,4891712
2339,adam,wyllie,87,weetman place,mallam chambers,jambin,3199,nsw,19751222,04 63225711,4590324
556,taylor,feast,19,ballumbir street,uc-dai-loi,birkdale,4164,qld,19590913,04 02505171,5412682
681,richard,anns,87,barlee place,palm lake resort,glanville,2790,vic,19261112,07 22415472,6850617
577,andrew,donaldson,1,templeton street,villa 2,dunsborough,7330,wa,19370731,04 21299682,9947524
1109,samuel,mason,1,wattle street,wirruna,scarborough,3340,qld,19490117,03 67286006,8873848
1266,walter,ebrahim,10,limestone avenue,yanalah,myrtleford,2049,wa,19810717,02 28477074,9371706
2222,betty,coppola,7,leahy close,villa 184,glenmore park,4019,nsw,19920224,08 81713467,6795851
1183,laurence,pamnany,5,watling place,tingara vlge,belrose,6021,qld,19250108,07 36831536,8240267
524,lise,belling,59,mcgill street,gnorang,broadbeach waters,2142,nsw,19280210,04 01277705,6538293
1059,mary,zoanetti,35,madigan street,glenview,mirrabooka,4720,act,19220607,02 01081957,1005900
540,mia,quilliam,37,nish place,first avenue,newborough,6333,nsw,19140609,03 22284666,9445963
1194,frank,clarke,9,black street,st francis vlge,charlestown,4740,vic,19570204,02 50765895,7331397
2178,juana,chandler,15,kosciusko avenue,studio indigo,glengowrie,5043,qld,19770326,07 66142200,5855562
748,mildred,fenwick,1,marconi crescent,noolabi,cardiff,4113,nsw,19980420,03 87244023,4654468
2351,steven,gaynes,133,doyle terrace,haydens,cronulla,3144,nsw,19340811,08 17640287,3203632
1430,paula,holme,62,allambee street,barossa village,parkdale,6106,vic,19141210,02 44391484,3092975
484,linda,thorpe,145,bradfield street,kootingal,braddon,2259,tas,19771010,08 77131609,7921143
2257,timothy,wagley,1,port jackson circuit,kiaora,picnic point,4211,nsw,19190920,07 02801411,6567987
95,bella,wilson-wheeler,64,verbrugghen street,umavale,pottsville,5212,qld,19151125,02 75007705,4236680
1020,nancy,pettigrove,22,kidston crescent,koonoomoo,merkanooka,4211,nsw,19381116,02 64273663,6928774
563,kenneth,quilliam,109,chevalier street,glamiston,marengo,4112,vic,19700101,03 59424274,3626490
1264,hayden,mason,16,blancoa place,st johnof god hospital,walgett,4127,sa,19161212,04 28721870,4063629
742,gary,malin,43,richards street,green lagoon,mount gravatt,3224,vic,19370102,02 41687854,9994499
863,floyd,paine,18,ballumbir street,huntington,myrtleford,4020,qld,19750422,08 48015086,3784904
2098,regina,matthews,112,barnard circuit,laurel vale poll hereford stud,campsie,5076,qld,19780416,08 82812435,6147252
2214,chad,george,7,burdett crescent,twin top,rowville,3015,nsw,19820330,08 63452447,5516275
1484,marjorie,allica,2,marakai street,blue springs,magill,3844,nsw,19550113,04 28682202,3352289
891,dale,gillick,26,robinson street,meadowvale village,henty,3021,qld,19850704,08 79056272,3589533
